Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Pit Stop's Ozark Treasures,1721 US-63,,Houston,MO,65483,US,,4179670000,pitstopsozarktreasures@gmail.com,2021-02-10,,Yes,O,CBD,Yes,,
Smokers Express,725 S Sam Houston Blvd,,Houston,MO,65483,US,,4179670374,,2020-03-12,,,S,,,,
510 Vapers,1260 Main St,,Imperial,MO,63052,US,,6362230877,,2018-02-07,2022-01-06,,V,,,,
Bright Green CBD & More,1001 Imperial Main Imperial,,Imperial,MO,63052,US,https://www.brightgreen2.com/,6362230619,brightgreencbd@gmail.com,2022-01-19,2022-01-19,Yes,C,CBD,,,
Dragon Lair Inc.,5239 US-61,,Imperial,MO,63052,US,,6364678079,,2018-12-28,,,H,,,,
KB Glass Gallery,1239 Imperial Main St,,Imperial,MO,63052,US,,6363454617,,2016-10-28,2022-03-07,Yes,H,CBD,,,
Aqueous Vapor,3709 S Noland Rd Ste E,,Independence,MO,64055,US,https://aqueousvapor.com/,8162528273,info@aqueousvapor.com,2014-08-26,2018-11-11,,V,,,,
CBD American Shaman Independence,19321 E US-40,,Independence,MO,64055,US,https://cbdamericanshaman.com/,8164912452,todd@cbdamericanshaman.com,2020-06-20,,Yes,C,CBD,,,
CBD American Shaman Noland Road,4201 S Noland Rd Ste S,,Independence,MO,64055,US,,8166010241,nolandshaman@gmail.com,2020-09-24,,Yes,C,CBD,,,
Complete Care CBD,18813 East 39th St S Ste 2305,,Independence,MO,64057,US,https://completecarecbd.com/,8165203304,cbdcameron@gmail.com,2020-12-15,,Yes,C,CBD,,,
"Discount Smokes, Vapes And Gas",16390 E 23rd St,,Independence,MO,64052,US,https://discount-smokes-vapes-gas.business.site/,8162541786,,2020-06-29,,Yes,S,CBD,,,
Ed's Oils CBD,9025 US-40,,Independence,MO,64055,US,https://edscbdoils.com/,8162104053,edscbdoils@gmail.com,2020-12-27,2022-03-30,Yes,C,CBD,,,
New Bubbles Liquor & Smoke Shop,3717 S Noland Rd,,Independence,MO,64055,US,,8164611606,bubblesliquorstore@yahoo.com,2020-01-27,,,T,,,,
Vapor Maven,3617 S Noland Rd,,Independence,MO,64055,US,https://www.vapormaven.com/,8162520443,vapormaven@gmail.com,2016-03-08,2019-02-01,Yes,V,CBD,Yes,,
Vapor Up,1507 S Noland Rd,,Independence,MO,64055,US,https://www.vapor-up.com/,8165856800,,2018-08-31,2020-03-03,,V,,,,
Premier Vapor,510 S Hope St,,Jackson,MO,63755,US,http://premiervaporshops.com/,5737555067,premiervapor19@gmail.com,2019-09-15,,,V,,,,
Soo Vape,509 E Jackson Blvd,,Jackson,MO,63755,US,,3144887310,,2019-02-06,2019-02-06,Yes,V,CBD,,,
Vapor World Jane,91 Macadoodle Ln #2,,Jane,MO,64856,US,https://www.vaporworldstore.com/,4172260895,info@vaporworldstore.com,2018-08-31,2019-10-02,Yes,V,CBD,Yes,,
Alcobacco,120 E Dunklin St,,Jefferson City,MO,65101,US,https://www.alcobacco.com/,8554824722,info@alcobacco.com,2019-07-16,2019-12-03,,S,,,,
Aqueous Vapor,2111 Missouri Blvd,,Jefferson City,MO,65109,US,https://aqueousvapor.com/,5735568273,info@aqueousvapor.com,2018-08-12,2020-02-08,,V,,,,
CBD American Shaman of Mid Missouri,3702 W Truman Blvd Ste 200,,Jefferson City,MO,65109,US,,5736162524,americanshaman@naturalhealingjc.com,2019-11-08,,Yes,C,CBD,,,
Sixties Spirit,2405 Missouri Blvd,,Jefferson City,MO,65109,US,,5736366060,,2020-02-16,2020-02-16,Yes,H,CBD,Yes,,
Smoke Shop,711 Madison St,,Jefferson City,MO,65101,US,,5736328653,,2018-11-02,,,S,,,,
Smoke Shop,4931 Bus 50 W #1,,Jefferson City,MO,65109,US,,5737617405,,2020-02-25,2020-02-25,,T,,,,
Vapor Maven,2219 Missouri Blvd Ste G,,Jefferson City,MO,65109,US,,5738961063,vapormaven@gmail.com,2018-08-31,2020-03-03,Yes,V,CBD,,,
We B Smokin,915 Eastland Dr #B,,Jefferson City,MO,65101,US,http://www.websmokinanddrinkin.com/,5736345154,,2019-09-13,,,S,,,,
We B Smokin & Drinkin,2215 Missouri Blvd Ste H,,Jefferson City,MO,65109,US,http://www.websmokinanddrinkin.com/,5736353468,,2019-09-13,,,S,,,,
Alp's Discount Liquor & Smoke,2602 S Main St,,Joplin,MO,64804,US,,4176598884,,2019-07-17,,,S,,,,
CBD Kratom Superstore,2703 S Rangeland Rd Ste B,,Joplin,MO,64804,US,https://wholesalecbdkratom.com/,4176220354,,2020-06-28,,Yes,C,CBD,Yes,,
Discount Smokes & Liquor,1804 E 7th St,,Joplin,MO,64801,US,,4176240086,,2019-10-25,,,S,,,,
Green Gold Natural Organics,2501 N Rangeline Rd,,Joplin,MO,64801,US,https://greengoldnaturalorganics.com,4176918035,contact@greengoldnaturalorganics.com,2021-01-16,,Yes,C,CBD,,,
Joplin CBD and Wellness by 5 Star Nutrition,1702 S N Rangeline Rd #4,,Joplin,MO,64804,US,https://5starnutritionusa.com/,4176224047,joplin@5starnutritionusa.com,2021-02-17,,Yes,O,CBD,,,
Mr. Nice Guy,1651 W 7th St Ste 2,,Joplin,MO,64801,US,,4175535355,,2019-05-03,,,S,,,,
Natural Hemp Joplin,930 Ohio Ave,,Joplin,MO,64801,US,https://naturalhempjoplin.business.site/,4174384223,naturalhempjoplin@yahoo.com,2021-03-05,,Yes,C,CBD,,,
Peace Of Mind,2702 Richard Joseph Blvd Ste 116,,Joplin,MO,64804,US,https://www.mypeaceofmindonline.com/,4172085934,,2021-09-03,,Yes,H,CBD,,,
SWMO Vape Shop,1205 S Main St,,Joplin,MO,64801,US,https://swmovapeshop.com/,4174346944,swmovapeshop@gmail.com,2014-09-02,2019-01-27,,V,,,,
Twizted Vape Shop and Lounge,921 S Pennsylvania Ave,,Joplin,MO,64801,US,,4178258273,twiztedvapesllc@gmail.com,2018-08-31,2020-03-03,Yes,V,CBD,,,
Vapor Maven,1806 E 32nd St,,Joplin,MO,64804,US,https://www.vapormaven.com/,4176268535,vapormaven@gmail.com,2018-01-11,2019-01-21,Yes,V,CBD,,,
Vapor Maven,407 S Range Line Rd #2,,Joplin,MO,64801,US,https://www.vapormaven.com/,4176210440,vapormaven@gmail.com,2018-09-08,2020-03-15,Yes,V,CBD,,,
Vapor Maven,1710 W 7th St,,Joplin,MO,64801,US,https://www.vapormaven.com/,4176279220,vapormaven@gmail.com,2018-08-31,2019-01-21,Yes,V,CBD,,,
660 Vape And Smoke,660 E Blue Ridge Blvd,,Kansas City,MO,64145,US,https://660vapeandsmokekc.com/,8169420151,660vapeandsmoke@gmail.com,2019-07-13,2021-12-14,Yes,S,CBD,Yes,,
7th Heaven,7621 Troost Ave,,Kansas City,MO,64131,US,https://7thheavenkc.com/,8163619555,socialmedia@7thheavenonline.com,2018-12-21,2019-07-14,Yes,H,CBD,Yes,,
Bluex Discount Smoke Shop,8300 Wornall Rd,,Kansas City,MO,64114,US,,8164441853,,2021-12-19,2021-12-19,,T,,,,
Candy Smoke Shop,904 W 39th St,,Kansas City,MO,64111,US,https://candy-smoke-shop.business.site/,8163268122,,2021-12-22,2021-12-22,Yes,S,CBD,Yes,,
Cannasseur,8439 Wornall Rd,,Kansas City,MO,64114,US,https://freestatecbd.com/,8168884027,annie@freestatecbd.com,2021-02-20,,Yes,C,CBD,,,
CBD American Shaman - 103rd St,1036 W 103rd St,,Kansas City,MO,64114,US,https://cbdamericanshaman.com/,8555266223,brandon.carnes1@gmail.com,2019-11-11,,Yes,C,CBD,,,
CBD American Shaman - State Line,13125 State Line Rd,,Kansas City,MO,64145,US,https://cbdamericanshaman.com/,8164378261,smvtswellness@gmail.com,2019-11-08,2019-11-11,Yes,C,CBD,,,
CBD American Shaman Chatham Ave,6302 N Chatham Ave,,Kansas City,MO,64151,US,https://cbdamericanshaman.com/,8167021042,brandon.carnes1@gmail.com,2019-11-11,,Yes,C,CBD,,,
CBD American Shaman Englewood KC,307 NE Englewood Rd Ste A,,Kansas City,MO,64118,US,https://cbdamericanshaman.com/,8163816333,brandon.carnes1@gmail.com,2019-11-11,,Yes,C,CBD,,,
CBD American Shaman NE Barry Rd,500 NE Barry Rd,,Kansas City,MO,64155,US,https://cbdamericanshaman.com/,8166051097,nebarryshaman@cbdamericanshaman.com,2020-09-24,,Yes,C,CBD,,,
CBD American Shaman Onalaska,1415 W 39th St Ste D,,Kansas City,MO,64111,US,,8165413144,asonalaska@gmail.com,2019-11-08,,Yes,C,CBD,,,
CBD American Shaman Raytown,9438 E MO-350,,Kansas City,MO,64133,US,https://cbdamericanshaman.com/,8555266223,brandon.carnes1@gmail.com,2019-11-11,,Yes,C,CBD,,,
CBD Oil Kansas City,7441 Broadway,,Kansas City,MO,64114,US,http://www.cbdoilkansascity.com/,8162074388,info@cbdoilkansascity.com,2020-06-23,,Yes,C,CBD,,,
Cheap Smokes,8023 State Line Rd,,Kansas City,MO,64114,US,,8163333320,,2019-08-02,2019-08-02,,S,,,,
Cooper's Broadway Tobacco,3617 Broadway Blvd,,Kansas City,MO,64111,US,,8169317222,,2018-10-20,,,S,,,,
Discount Smokes,7401 N Oak Trafficway,,Kansas City,MO,64118,US,,8164681455,,2022-01-21,2022-01-21,Yes,S,CBD,Yes,,
Discount Smokes,4718 NE Vivion Rd,,Kansas City,MO,64119,US,http://www.discountsmokeshop.com/,8164522900,,2019-09-13,,,S,,,,
Discount Smokes,5730 NE Antioch Rd,,Kansas City,MO,64119,US,,8164594840,,2019-09-13,,,S,,,,
Discount Smokes & Liquor,4540 N Brighton Ave,,Kansas City,MO,64117,US,,8164138993,,2019-10-27,,Yes,T,CBD,,,
Exotic KC Vape N Smoke,4609 St John Ave,,Kansas City,MO,64123,US,https://exotickc.com/,8165036442,exotickcvape@gmail.com,2018-08-06,2020-01-15,Yes,V,CBD,Yes,,
Exotic KC Vape N Smoke,3919 Broadway Blvd,,Kansas City,MO,64111,US,https://exotickc.com/,8165036442,exotickcvape@gmail.com,2018-10-22,2018-10-22,Yes,V,CBD,Yes,,
Fidel's,4112 Pennsylvania Ave,,Kansas City,MO,64111,US,http://www.fidelscigarshop.com,8165616505,tom@fidelscigarshop.com,2018-10-22,,,T,,,,
Gladstone Discount Smoke,6034 NE Antioch Rd,,Kansas City,MO,64119,US,,8164427079,,2019-11-14,,,T,,Yes,,
Happy Rock Smoke Shop,334 NE 72nd St,,Kansas City,MO,64118,US,,8164360226,h.rock49@yahoo.com,2018-08-06,2019-09-22,Yes,H,CBD,Yes,,
Hemp Haven - Kansas City,2002 Main St,,Kansas City,MO,64108,US,https://hemphaven.store/,8163841153,danielle@hemphaven.store,2020-06-24,2020-06-24,Yes,C,CBD,,,
It's A Dream Smoke Shop,3942 Broadway Blvd,,Kansas City,MO,64111,US,https://www.kcsmokeshop.com/,8167535733,,2018-08-06,2019-10-06,Yes,S,CBD,,,
KC Fumes CBD Kratom Head Shop,13608 Washington St,,Kansas City,MO,64145,US,https://kcfumes.com/,8162552301,,2018-12-14,2019-01-24,Yes,V,CBD,Yes,,
KC Smoke & Vape,1605 Westport Rd,,Kansas City,MO,64111,US,http://www.kcsmokeandvape.com/,8169314434,sales@kcsmokeandvape.com,2018-08-12,2020-02-08,Yes,S,CBD,Yes,,
KC SmokZ,3957 Broadway Blvd,,Kansas City,MO,64111,US,https://www.kcsmokz.com/,8166565090,vrgroupofllc@gmail.com,2018-08-06,2019-10-06,Yes,S,CBD,Yes,,
Lets Vape & Smoke Shop KC,3745 Broadway Blvd,,Kansas City,MO,64111,US,http://www.kcheadshop.com/,8167538100,letsvapesmoke@gmail.com,2018-09-18,,Yes,V,CBD,Yes,,
Main Smoke Shop KC,3429 Main St,,Kansas City,MO,64111,US,http://www.mainsmokeshop.com/,8167562646,mainsmoke@yahoo.com,2018-08-06,2019-10-19,Yes,S,CBD,Yes,,
OG Smoke Shop,2600 Independence Ave Ste 5,,Kansas City,MO,64124,US,https://og-smoke-shop.business.site/,8162145110,ogsmokeshop39@gmail.com,2022-04-26,2022-04-26,Yes,S,CBD,,,
OG Smoke Shop,3527 Main St,,Kansas City,MO,64111,US,https://og-smoke-shop.business.site/,8162987390,ogsmokeshop39@gmail.com,2022-03-21,2022-04-26,Yes,S,CBD,,,
Organic Hemp Botanicals,1215 W 103rd St,,Kansas City,MO,64114,US,https://organichempbotanicals.com,8163816073,healinglifenaturally@gmail.com,2021-02-15,2021-08-14,Yes,C,CBD,,,
Relax Smoke Shop,6 W 39th St,,Kansas City,MO,64111,US,,8169829889,relaxsmokeshop@hotmail.com,2018-11-23,,,S,,,,
Smoke Tokz,1263 W 103rd St,,Kansas City,MO,64114,US,https://www.headshopkc.com/,8169423005,,2018-09-25,,Yes,S,CBD,Yes,,
Smoker's Heaven,10145 Wornall Rd,,Kansas City,MO,64114,US,http://www.smokersheavenkc.com/,8162492618,smokersheaven10145@gmail.com,2019-01-03,,Yes,S,CBD,Yes,,
The Hemp Haus,1708 W 39th St,,Kansas City,MO,64111,US,https://thehemphaus.com/,8162002902,support@thehemphaus.com,2020-12-17,,Yes,C,CBD,,,
The Hub 3 Smoke Shop,2631 NE Vivion Rd Ste A,,Kansas City,MO,64119,US,http://smokeshopkc.com/,8164925466,thehubkc@yahoo.com,2019-01-12,2019-06-30,Yes,H,CBD,Yes,,
The Hub Smoke Shop & Gifts 4,500 Delaware St,,Kansas City,MO,64105,US,http://smokeshopkc.com/,8167016267,thehubkc@yahoo.com,2019-06-30,2019-06-30,Yes,H,CBD,Yes,,
The Hub Smoke Shop 2,4027 N Oak Trafficway,,Kansas City,MO,64116,US,,8163212398,thehubkc@yahoo.com,2018-11-04,2019-06-30,Yes,S,CBD,Yes,,
The Vapor House,110 E Missouri Ave,,Kansas City,MO,64106,US,http://www.kcvaporhouse.com/,8169778848,kcvaporhouse@gmail.com,2018-08-31,2020-03-03,Yes,V,CBD,,,
The Vapor Lab,7801 N Oak Trafficway,,Kansas City,MO,64118,US,https://thevaporlabkc.com/,8164377363,info@thevaporlabkc.com,2018-08-31,2020-03-03,,V,,,,
Vape Tokz,1259 W 103rd St,,Kansas City,MO,64114,US,https://www.headshopkc.com/vape-tokz/,8166315151,,2022-01-25,2022-01-25,,V,,,,
Vapor Maven,6238 NW Barry Rd,,Kansas City,MO,64154,US,,8162145070,vapormaven@gmail.com,2018-08-31,2020-03-03,Yes,V,CBD,,,
Vapor World Liberty,8300 N Oxford St,,Kansas City,MO,64158,US,,8167922046,,2019-10-02,2019-10-12,Yes,V,CBD,Yes,,
Waldo Vapes,7234 Wornall Rd,,Kansas City,MO,64114,US,,8162987705,,2015-02-27,2018-12-26,,V,,,,
Westport Vape & Smoke Shop,4037 Broadway Blvd,,Kansas City,MO,64111,US,,8167565151,westportvapesmoke@gmail.com,2019-07-12,2020-12-11,Yes,S,CBD,Yes,,
VaporWyse Kearney,100 E 6th St #12,,Kearney,MO,64060,US,http://www.vaporwysellc.com/,8166352109,vaporwyse@gmail.com,2019-09-29,,Yes,V,CBD,,,
Chuckin Clouds Vape Shop,1023 1st St,,Kennett,MO,63857,US,https://www.chuckinclouds.com/,5735592222,chuckincloudskennett@gmail.com,2019-08-05,2019-08-05,,V,,,,
Tobacco Shoppe,410 St Francis St,,Kennett,MO,63857,US,,5738880226,,2019-12-23,,,T,,,,
MPV By Vapesmart,13099 MO-13 Ste d,,Kimberling City,MO,65686,US,,4177396091,,2021-10-20,,,V,,,,
Origins Hemp And CBD,204 N Franklin St,,Kirksville,MO,63501,US,https://www.originshempandcbd.com/,6609560097,originshcbd@gmail.com,2021-02-16,,Yes,C,CBD,,,
Smokers Outlet Inc,511 S Baltimore St #2,,Kirksville,MO,63501,US,,6606653999,,2018-09-25,,,S,,,,
Sunshine Daydream,1395 Bagnell Dam Blvd,,Lake Ozark,MO,65049,US,https://sunshinedaydream.com,5733654550,lake.sunshinedaydream@gmail.com,2018-12-06,,Yes,H,CBD,Yes,,
The Shanty On The Lake,2545 Bagnell Dam Blvd Ste 304 B,,Lake Ozark,MO,65049,US,,5736931115,theshanty@att.net,2021-09-26,2022-04-29,Yes,H,CBD,,,
Vapor Maven Lamar,605 12th St W,,Lamar,MO,64759,US,https://www.vapormaven.com/,4172951001,vapormaven@gmail.com,2018-01-11,2019-01-21,Yes,V,CBD,,,
Discount Tobacco and Fireworks,20956 E Ia-Mo St,,Lancaster,MO,63548,US,,8473791150,disctounttobaccandfireworks@gmail.com,2020-12-21,,Yes,S,CBD,Yes,,
Smokerz Outlet,10115 US-63,,Lancaster,MO,63548,US,,6604573088,,2020-03-16,,Yes,S,CBD,Yes,,
The Bud Room,617 Oak St,,Lathrop,MO,64465,US,https://thebudroomkc.com/,8165283420,thebudroomkc@gmail.com,2021-06-08,,,H,,,,
Smokers' Outlet - Lebanon,349 W Elm St,,Lebanon,MO,65536,US,http://www.smokers4u.com/,4175320058,lebanon@smokers4u.com,2019-09-25,,,S,,,,
The Ozz,535 E Elm St Ste A,,Lebanon,MO,65536,US,,4175328044,,2019-10-31,,Yes,H,CBD,Yes,,
Vapor World Lebanon,1828 S Jefferson Ave,,Lebanon,MO,65536,US,https://www.vaporworldstore.com/,4175322075,info@vaporworldstore.com,2018-08-31,2020-03-02,Yes,V,CBD,Yes,,
CBD American Shaman Lee's Summit,1638 SE Blue Parkway,,Lee's Summit,MO,64063,US,https://cbdamericanshaman.com/,8164345059,cbdamericanshaman1@gmail.com,2019-11-11,2019-11-11,Yes,C,CBD,,,
CBD American Shaman SW Market St,3520 SW Market St,,Lee's Summit,MO,64082,US,https://cbdamericanshaman.com/,8165373233,petrichor3250@gmail.com,2019-11-11,,Yes,C,CBD,,,
Native Hemp Company,19 SE 3rd St,,Lee's Summit,MO,64063,US,https://nativehempcompany.com/,8169296055,nativehempco@gmail.com,2021-03-07,,Yes,C,CBD,,,
OG Smoke Shop,602 Rte 291,,Lee's Summit,MO,64086,US,,8166002166,ogsmokeshop39@gmail.com,2022-04-26,2022-04-26,,S,,,,
Rustic Oils CBD Of Lee's Summit,618 SW 3rd St Ste J,,Lee's Summit,MO,64063,US,https://www.rusticoils.com/,8164345284,rusticoilsllc@yahoo.com,2021-01-14,,Yes,C,CBD,,,
Smoke Tokz,1129 NE Rice Rd,,Lee's Summit,MO,64086,US,https://leessummitsmokeshop.com/,8162725417,jevadbasmoketokz@gmail.com,2020-07-06,2020-07-06,Yes,S,CBD,Yes,,
Vapor Maven,312 NE MO-291,,Lee's Summit,MO,64036,US,https://www.vapormaven.com/,8169444211,vapormaven@gmail.com,2018-08-31,2019-10-09,Yes,V,CBD,,,
Aqueous Vapor - Lees Summit,506 MO-291 Ste F,,Lees Summit,MO,64063,US,https://aqueousvapor.com/,8163478273,info@aqueousvapor.com,2016-05-10,2019-03-05,Yes,V,CBD,,,
Vapor Up,622 SW 3rd St Ste F,,Lees Summit,MO,64063,US,https://www.vapor-up.com/,8165856800,,2018-10-11,,,V,,,,
Lemay Vapor,766 Lemay Ferry Rd,,Lemay,MO,63125,US,http://lemayvapor.com/,3146387170,lemayvapor@gmail.com,2014-10-09,2019-02-05,Yes,V,CBD,,,
CBD American Shaman - Liberty,1005 Middlebrook Dr Ste C,,Liberty,MO,64068,US,https://cbdamericanshaman.com/,9132497794,brandon.carnes1@gmail.com,2019-11-12,,Yes,C,CBD,,,
Happy Rock Smoke Shop,603 MO-291 #B,,Liberty,MO,64068,US,https://www.happyrocksmokeshop.com/,8164153814,h.rock49@yahoo.com,2018-08-06,2019-09-22,Yes,H,CBD,Yes,,
Hemp Haven - Liberty,214 N Rte 291,,Liberty,MO,64068,US,https://liberty.hemphaven.store/,8166219401,tresa@hemphaven.store,2020-07-05,,Yes,C,CBD,,,
Vapor Maven,342 Rte 291,,Liberty,MO,64068,US,https://vapormaven.com,8164298004,,2020-12-13,2020-12-13,Yes,T,CBD,,,
Rudy's Discount Smoke Shop,303 N Missouri St #B,,Macon,MO,63552,US,,6603851510,,2020-02-12,2020-02-12,,T,,,,
CBD Canvas Boutique & Dispensary,7312 Manchester Rd,,Maplewood,MO,63143,US,https://cbdcanvas.com/,3143089122,info@cbdcanvas.com,2020-11-24,,Yes,C,CBD,,,
Mape Vape,7213 Manchester Rd,,Maplewood,MO,63143,US,http://mapevape.com/,3148335564,info@mapevape.com,2014-09-12,2019-02-06,Yes,V,CBD,,,
Vaporized,2664 S Big Bend Blvd,,Maplewood,MO,63143,US,https://vaporizedstl.com/,3146468273,vaporizedstl@gmail.com,2018-08-31,2020-03-02,,V,,,,
Pipes-n-More,5052 Bcr 840,,Marquand,MO,63655,US,,5739443826,spirit_animal@yahoo.com,2022-01-31,2022-01-31,,H,,,,
Smokers' Outlet - Marshfield,1235 Spur Dr,,Marshfield,MO,65706,US,http://www.smokers4u.com/,4174682025,marshfield@smokers4u.com,2019-09-25,,,S,,,,
The Laughing Dragon,211 E Washington St,,Marshfield,MO,65706,US,,4176300192,laughingdragonsmokeshop@gmail.com,2021-07-17,,Yes,H,CBD,,,
Vapor World Marshfield,1200 Spur Dr Ste 500,,Marshfield,MO,65706,US,https://www.vaporworldstore.com/,4178590265,info@vaporworldstore.com,2018-08-31,2020-03-02,Yes,V,CBD,Yes,,
Dorsett CBD,11396 Dorsett Rd,,Maryland Heights,MO,63043,US,,3147235000,dorsettcbd@gmail.com,2020-12-23,,Yes,C,CBD,,,
Dorsett Vapor,11646 Dorsett Rd,,Maryland Heights,MO,63043,US,http://www.orderejuice.com/,3142917200,dorsettvapor@gmail.com,2014-08-28,2019-03-21,,V,,,,
Vapor Maven,1012 S Main St,,Maryville,MO,64468,US,https://www.vapormaven.com/,6602415030,vapormaven@gmail.com,2018-01-11,2019-01-21,Yes,V,CBD,,,
JB Hawks Discount Tobacco & Vape,2120 E Liberty St,,Mexico,MO,65265,US,http://jbhawks.com/index.php,5735818124,jbhawksmexico@gmail.com,2018-08-06,2019-06-08,Yes,T,CBD,,,
Vapor Maven,1625 N Morley St,,Moberly,MO,65270,US,https://vapormaven.com,6603721090,,2020-12-13,,Yes,V,CBD,,,
Wise Women Botanicals,1011B Hwy 24 West,,Moberly,MO,65270,US,https://wisewomenbotanicals.net,6602631033,wisewomenbotanicals@yahoo.com,2020-12-06,,Yes,C,CBD,,,
Vapor Maven Monett,845 Hess Dr,,Monett,MO,65708,US,http://vapormaven.com/,4176352112,,2019-10-09,,Yes,V,CBD,,,
Agora Vapor,142 Himmel Rd,,Moscow Mills,MO,63362,US,,3144150306,info@agoravapor.com,2020-12-17,,Yes,V,CBD,,,
SWMO Vape Shop,701 E Mt Vernon Blvd,,Mount Vernon,MO,65712,US,http://swmovapeshop.com/,4173621031,swmovapeshopmv@gmail.com,2014-10-09,2019-03-08,Yes,V,CBD,,,
Smokers' Outlet - Mountain View,102 E 5th St Ste 3,,Mountain View,MO,65548,US,http://www.smokers4u.com/,4179340390,mountainview@smokers4u.com,2019-09-25,,,S,,,,
4 State Vapors,425 Fairground Rd Ste C,,Neosho,MO,64850,US,,4174512020,shellymorrow@live.com,2018-06-06,2019-03-21,,V,,,,
Lugs Smoking Accessories,918 W South St Ste A,,Neosho,MO,64850,US,,4175923524,lugsbiz@gmail.com,2021-08-11,2021-08-11,Yes,V,CBD,,,
Smoke 4 Less,1104 W Harmony St,,Neosho,MO,64850,US,,4174519400,,2020-02-17,,,T,,,,
Vapor World Neosho,115 S Neosho Blvd Ste C,,Neosho,MO,64850,US,http://vapor-world-neosho-vaporizer-store.business.site/,4174512647,info@vaporworldstore.com,2018-08-31,2020-03-02,Yes,V,CBD,,,
Mr D's SmokeShop & Liquors,14180 US-54 Ste 1,,Nevada,MO,64772,US,,4176678636,mr.ds_smokeshop@hotmail.com,2020-01-21,,,T,,,,
Vapor Maven,400 S Johnson Dr Ste C,,Nevada,MO,64772,US,https://www.vapormaven.com/,4174486463,vapormaven@gmail.com,2018-08-31,2019-10-09,Yes,V,CBD,,,
Nixa Vapor,918 W Mt Vernon St,,Nixa,MO,65714,US,,4173747510,nixavapor@gmail.com,2015-05-02,2018-12-29,Yes,V,CBD,,,
Your CBD Store,238 South Village Center St,,Nixa,MO,65714,US,https://cbdrx4u.com,4173747273,nixa643@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Vapor Loft KC,310 Armour Rd,,North Kansas City,MO,64116,US,https://vaporloftkc.com/,8164377727,vaporloftkc@gmail.com,2018-08-31,2021-06-13,Yes,V,CBD,,,
CBD City,808 Midpoint Dr,,O'Fallon,MO,63366,US,,6362943338,,2020-11-24,,Yes,C,CBD,,,
Dirt Cheap,102 McDonald Ln,,O'Fallon,MO,63366,US,http://www.dirtcheapfunfun.com/,6369787431,dirtcheapchicken@gmail.com,2019-09-05,,,T,,,,
Hempothecary CBD,2762 Hwy K,,O'Fallon,MO,63368,US,,6362945547,,2022-03-11,2022-03-11,Yes,C,CBD,,,
I-Quit Vapor Lounge,852 Bryan Rd,,O'Fallon,MO,63366,US,,6362811755,cblevins@iquitvaporlounge.com,2014-09-07,2019-03-21,,V,,,,
STL Vapor,130 W Terra Ln,,O'Fallon,MO,63366,US,http://stlvapor.com/,6362942755,stlvaporof@gmail.com,2018-09-11,,,V,,,,
Sunshine Daydream,1215 Highway K,,O'Fallon,MO,63366,US,https://www.sunshinedaydream.com,6369366637,ofallon@sunshinedaydream.com,2020-12-24,2021-08-25,Yes,H,CBD,Yes,,
VaporWize,156 O'Fallon Plaza,,O'Fallon,MO,63366,US,,6366988447,,2014-09-30,2019-01-26,,V,,,,
CBD American Shaman - Oak Grove,701 S Broadway St,,Oak Grove,MO,64075,US,https://cbdamericanshaman.com/,8166251127,cbdoakgrove@gmail.com,2019-11-12,,Yes,C,CBD,,,
Discount Smokes & Liquor,200 S Broadway Ste A,,Oak Grove,MO,64075,US,,8166251381,,2019-09-30,,,S,,,,
Vapor Maven,204 S Broadway,,Oak Grove,MO,64075,US,https://www.vapormaven.com/,8166258283,vapormaven@gmail.com,2016-03-08,2019-02-01,Yes,V,CBD,,,
CBD Kratom,9201 Olive Blvd,,Olivette,MO,63132,US,https://cbdkratomshops.com/,3147335012,cbdkratom@gmail.com,2020-11-25,,Yes,C,CBD,Yes,,
Aqueous Vapor - Osage Beach,4344 Osage Beach Pkwy Ste 3C,,Osage Beach,MO,65065,US,http://aqueousvapor.com/,5733483244,info@aqueousvapor.com,2014-09-21,2019-03-05,Yes,V,CBD,,,
Hemp Hemp Hooray,3797 Osage Beach Pkwy N Ste F-1,,Osage Beach,MO,65065,US,https://weluvhemp.com/,5733558138,weluvhemp@gmail.com,2021-01-25,,Yes,C,CBD,,,
Smokers' Outlet - Lake Liquor,3715 Osage Beach Pkwy,,Osage Beach,MO,65065,US,http://www.smokers4u.com/,5733483838,osagebeach@smokers4u.com,2019-12-28,2019-12-28,Yes,S,CBD,Yes,,
Vaporized,9539 Lackland Rd Ste A,,Overland,MO,63114,US,https://www.vaporizedstl.com/,3144233244,,2018-08-31,2020-03-02,,V,,,,
Phoenix Natural Wellness Overland Park,9627 W 87th St,,Overland Park,MO,66212,US,https://www.phoenixnaturalwellness.com/,9137308520,phoenixnaturalhealing@gmail.com,2020-06-29,2020-06-29,Yes,C,CBD,,,
Phoenix South CBD Super Store South Overland Park,7932 W 151st St,,Overland Park,MO,66223,US,https://www.phoenixnaturalwellness.com/,9132575717,phoenixnaturalhealing@gmail.com,2020-06-29,2020-06-29,Yes,C,CBD,,,
Good Vibes Vapor,500 Hometown Plaza Ste 5,,Owensville,MO,65066,US,http://goodvibesvapor.com,5734372130,,2018-06-11,2019-03-21,,V,,,,
