Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
The Cupboard,2613 Vine St,,Cincinnati,OH,45219,US,http://the-cupboard.net/,5132818110,info@the-cupboard.net,2018-11-25,,Yes,H,CBD,,,
The Eastern Kentucky Hemp Company,231 W McMillan St,,Cincinnati,OH,45219,US,https://ekyhemp.com/,5139933012,,2021-11-27,2021-11-27,Yes,C,CBD,,,
Up In Smoke,5729 Glenway Ave,,Cincinnati,OH,45238,US,,5139220600,c9220600@gmail.com,2018-10-29,,Yes,S,CBD,,,
Vape It Up,5063 Delhi Ave,,Cincinnati,OH,45238,US,http://www.vapeitupcincinnati.com/,5133869087,vapeitupdelhi@yahoo.com,2018-09-15,,,V,,,,
Vapor Vybe,8601 Winton Rd,,Cincinnati,OH,45231,US,,5135228923,,2018-08-19,2020-02-17,Yes,V,CBD,,,
Village Vapours,7813 Laurel Ave,,Cincinnati,OH,45243,US,,5139238273,cincinnati-ohio@hotmail.com,2018-08-19,2020-02-17,Yes,V,CBD,,,
VIP Discount & Smoke Shop,7014 Vine St,,Cincinnati,OH,45216,US,,5134293075,vip45211@yahoo.com,2019-09-28,,,S,,,,
VIP Wireless & Smoke Shop,3197 Harrison Ave,,Cincinnati,OH,45211,US,,5139540125,,2019-09-28,,,S,,,,
Wonderland Smoke Shop,314 Ludlow Ave,,Cincinnati,OH,45220,US,http://www.wonderlandsmokeshop.net/,5134073233,wonderlandsmokeshop18@gmail.com,2018-08-19,2020-02-17,Yes,S,CBD,,,
"Your CBD Store - Anderson Township, OH",8144 Beechmont Ave,,Cincinnati,OH,45255,US,https://cbdrx4u.com/,5138736000,cbd3507@gmail.com,2019-09-15,2019-09-15,Yes,C,CBD,,,
Your CBD Store - Deerfield Township,9984 Kings Auto Mall Rd,,Cincinnati,OH,45249,US,https://cbdrx4u.com/find-us/ohio/deerfield-township,5134444022,yourcbdstoredeerfieldtwp@gmail.com,2021-06-10,,Yes,C,CBD,,,
Your CBD Store - Green Township,6355 Harrison Ave #12,,Cincinnati,OH,45248,US,https://cbdrx4u.com,5139794010,,2020-12-06,2021-06-10,Yes,C,CBD,,,
Your CBD Store - Red Bank,4791 Red Bank Expressway,,Cincinnati,OH,45227,US,https://cbdrx4u.com/find-us/ohio/red-bank,5135104430,redbank627@cbdrx4u.com,2021-06-10,2021-06-10,Yes,C,CBD,,,
"Your CBD Store - Springdale, OH",11802 Springfield Pike Ste 15,,Cincinnati,OH,45246,US,https://cbdrx4u.com,5136710081,springdale611@cbdrx4u.com,2020-12-06,,Yes,C,CBD,,,
Smoke and Cell,1027 S Court St,,Circleville,OH,43113,US,http://smokeandcell.business.site/,7404200011,,2019-12-27,,,S,,,,
Vapors Of Ohio,1236 N Court St,,Circleville,OH,43113,US,http://www.fusejuse.com/,7405006026,juice@fusejuse.com,2019-10-01,,Yes,V,CBD,,,
All Puffs Vape & Smoke Shop,2124 Brookpark Rd,,Cleveland,OH,44134,US,,2163310131,,2022-01-24,2022-01-24,Yes,S,CBD,,,
Brothers Boutique,4117 E 71st St,,Cleveland,OH,44105,US,,2164290969,bbrinsey@gmail.com,2018-11-25,,,H,,,,
Cleveland Botanical Destination,2823 Detroit Ave,,Cleveland,OH,44113,US,https://www.cbdhingetown.com/,2164174344,info@cbdhingetown.com,2022-03-25,2022-03-25,Yes,C,CBD,,,
Daystar Boutique,15798 Lorain Ave,,Cleveland,OH,44111,US,http://www.shopdaystar.com/,2169414144,,2019-01-07,,Yes,H,CBD,,,
Daze & Nite,3477 W 117th,,Cleveland,OH,44111,US,,2164653074,,2021-08-09,,Yes,S,CBD,Yes,,
Discount Cigarette Mart,5323 Broadview Rd,,Cleveland,OH,44134,US,,2167391903,,2019-09-13,2019-09-13,,S,,,,
Discount Cigarette Mart,5855 Turney Rd,,Cleveland,OH,44125,US,,2164754815,,2019-09-13,,,S,,,,
Discount Tobacco & Beverage,744 Richmond Rd,,Cleveland,OH,44143,US,,2162979944,,2019-11-04,,Yes,S,CBD,Yes,,
Fli High Smoke shop,3005 Clark Ave,,Cleveland,OH,44109,US,https://www.smokeshopcleveland.com/,2163127921,,2021-08-09,,Yes,S,CBD,Yes,,
Flower City Gift Shop,2999 Payne Ave Ste 124,,Cleveland,OH,44114,US,https://flowercity.com/,2166966628,flowercitygiftshop@gmail.com,2021-08-09,,,H,,,,
Get Lit Tobacco & Vape Store,12204 Lorain Ave,,Cleveland,OH,44111,US,,2169387653,,2020-03-02,,Yes,S,CBD,Yes,,
High Society Boutique,11223 Detroit Rd,,Cleveland,OH,44102,US,http://highsocietyboutique.com/,2168624906,highsocietyboutique.cleveland@gmail.com,2019-01-07,,,H,,,,
Memie's Green Room,23575 Lorain Rd,,Cleveland,OH,44070,US,https://eosandteas.com/,4404714277,,2020-01-20,2020-01-20,Yes,C,CBD,Yes,,
Midnight Smoke Shop & More,3712 Pearl Rd,,Cleveland,OH,44109,US,https://midnight-smoke-shop-and-more.business.site/,2167130618,,2019-06-17,,Yes,S,CBD,Yes,,
Parma Heights Smoke Shop,6647 Pearl Rd,,Cleveland,OH,44130,US,,4408863449,,2018-10-31,2020-03-02,Yes,S,CBD,Yes,,
Peter Pipers Pipe Shop,9410 Lorain Ave.,,Cleveland,OH,44102,US,,2166311655,,2020-02-20,,,S,,,,
Planet Of The Vapes,4200 W 130th St,,Cleveland,OH,44135,US,,2169067777,,2016-03-15,2019-01-30,Yes,V,CBD,,,
Record Revolution,1832 Coventry Rd,,Cleveland,OH,44118,US,,2163217661,recordrev@yahoo.com,2018-11-30,2018-11-30,,H,,,,
Savvy Smokes,10324 St Clair Ave,,Cleveland,OH,44108,US,,2166753139,,2020-02-15,,,S,,,,
Smoke World,6493 Pearl Rd,,Cleveland,OH,44130,US,,4408421988,,2020-03-02,,,S,,,,
The Glass House,4264 Pearl Rd,,Cleveland,OH,44109,US,http://www.glasshouseohio.com/,2167493440,glasshouseapplication@gmail.com,2018-09-28,,,H,,,,
The Real Deal Boutique,9607 Lorain Ave,,Cleveland,OH,44102,US,http://www.trdleather.com/,2169617510,trdleather@hotmail.com,2018-11-12,2019-06-19,,H,,Yes,,
The Releaf Center,3284 W 117th St,,Cleveland,OH,44111,US,,2167955954,,2020-12-09,,Yes,C,CBD,,,
Vapor House - South Euclid,14439 Cedar Rd,,Cleveland,OH,44121,US,,2167447175,,2021-08-01,2021-08-01,Yes,S,CBD,,,
Wax & Beyond,5100 Pearl Rd,,Cleveland,OH,44129,US,,2163519292,waxandbeyond@yahoo.com,2018-12-27,,Yes,H,CBD,Yes,,
Sunshine Headquarters Too,1788 Coventry Rd,,Cleveland Heights,OH,44118,US,,2163211211,sunshinehq2@yahoo.com,2018-11-04,2018-11-04,Yes,H,CBD,Yes,,
Twisted Minds,2150 Lee Rd,,Cleveland Heights,OH,44118,US,http://www.twistedmindssmokeshop.com,2163469950,esanyok@gmail.com,2018-12-27,2021-07-14,Yes,S,CBD,Yes,,
Vapor Express,323 Marion Pike Ste 3,,Coal Grove,OH,45638,US,,7404427169,vaporexpress45638@gmail.com,2018-09-24,,,V,,,,
Stone Creek Boutique,24521 Sprague Rd,,Columbia Station,OH,44028,US,,4402350483,,2018-12-06,,Yes,H,CBD,,,
A M Smoke Shop,2500 Clime Rd,,Columbus,OH,43223,US,,6142720199,,2019-07-14,,,S,,,,
AltSmoke,2460 N High St,,Columbus,OH,43202,US,https://altsmoke.com/,6147325694,,2014-08-26,2019-02-18,,V,,,,
AVAIL Vapor - Olentangy,811 Bethel Rd Ste 140,,Columbus,OH,43214,US,https://www.availvapor.com/,6148264537,custservice@availvapor.com,2018-08-06,2019-06-18,Yes,V,CBD,,,
Busch Center Smoke & More,6112 Boardwalk St,,Columbus,OH,43229,US,,6147850800,,2019-07-29,,,S,,,,
Carolina Hemp Company,5212 N High St Ste A,,Columbus,OH,43214,US,https://www.carolinahempcompany.com/,6149875885,shaun@chchemp.com,2020-11-23,,Yes,C,CBD,,,
Cigs-N-Such,1898 Hard Rd,,Columbus,OH,43235,US,,6143890279,cnscustomerservice@hotmail.com,2019-08-28,2019-08-28,Yes,S,CBD,,,
Clique614,2930 N High St,,Columbus,OH,43202,US,http://clique614.com/,6147064248,clique614ever@gmail.com,2021-08-06,,Yes,C,CBD,,,
Cloud Nine,2151 E Dublin Granville Rd,,Columbus,OH,43229,US,,6142620999,,2018-10-02,2020-03-13,Yes,H,CBD,Yes,,
Cloud Nine,2136 Eakin Rd Ste A,,Columbus,OH,43223,US,,6143080999,,2018-10-02,2020-03-13,Yes,H,CBD,Yes,,
Columbus Botanical Depot,14 W Pacemont Rd,,Columbus,OH,43202,US,http://www.cbdhemphealth.com,6144074420,columbusbotanicaldepot@gmail.com,2018-12-13,2019-08-16,Yes,C,CBD,,,
Great Vapes,1294 Bethel Rd,,Columbus,OH,43220,US,http://www.greatvapes.biz/,6149148558,,2018-08-06,2019-12-23,Yes,V,CBD,,,
Headies Hideout,114 Parsons Ave,,Columbus,OH,43215,US,http://headieshideout.com,6146008680,headieshideout@gmail.com,2018-12-23,2018-12-23,,H,,,,
High Up Head Shop,1434 N High St,,Columbus,OH,43201,US,,6147325400,,2018-11-06,2019-10-25,Yes,H,CBD,,,
Hookah Rush,2394 N High St,,Columbus,OH,43202,US,,6142676463,hookahrush@gmail.com,2021-08-06,2021-08-06,Yes,T,CBD,,,
House of Cigar,7099 Huntley Rd,,Columbus,OH,43229,US,http://houseofcigar.net/,6148486764,houseofcigar@yahoo.com,2019-12-10,,Yes,T,CBD,,,
Humidor Plus,6157 Cleveland Ave,,Columbus,OH,43231,US,,6148919483,humidorpluscigarswine@gmail.com,2021-08-07,,,T,,,,
Life Of Kratom,2398 N High St,,Columbus,OH,43081,US,https://lifeofkratom.com/,6145309297,lokcolumbus@gmail.com,2021-03-13,,Yes,O,CBD,,,
Lockbourne Smoke Shop,1730 Lockbourne Rd # B,,Columbus,OH,43207,US,,6144438427,,2019-12-30,,,S,,,,
Midwest Wellness,5425 Bethel Sawmill Center,,Columbus,OH,43235,US,https://www.midwestwellnessstore.com/,6144679900,midwestwellness.info@gmail.com,2021-08-07,2021-08-07,Yes,C,CBD,,,
Miracle Kratom,3643 W Broad St,,Columbus,OH,43228,US,https://buykratompowders.com/,6147158444,info@buykratompowders.com,2021-03-13,2021-03-13,Yes,O,CBD,,,
Poor Girls Vapor,5329 W Broad St,,Columbus,OH,43228,US,,6146330880,,2018-10-02,,,V,,,,
Purely CBD,3258 E Main St,,Columbus,OH,43213,US,https://www.purelycbd.net/,6149273567,columbus@thepurelycbd.com,2020-11-06,,Yes,C,CBD,,,
S F & M Tobacco N More,3329 Maize Rd,,Columbus,OH,43224,US,,6147251163,,2020-02-13,2020-02-13,,T,,,,
Smoke Outlet,2471 E Dublin Granville Rd,,Columbus,OH,43229,US,,6148958600,,2020-02-20,2020-02-20,,T,,,,
Smoke Outlet,1635 Parsons Ave,,Columbus,OH,43207,US,,6144491700,,2020-02-20,,,T,,,,
Smoke Shop,1895 Sullivant Ave,,Columbus,OH,43223,US,https://smokeshoop.com/,6142792227,,2020-02-24,,Yes,S,CBD,Yes,,
Smoke Zone,1202 N High St,,Columbus,OH,43201,US,,6147541656,inthesmokezone@gmail.com,2019-01-08,,Yes,S,CBD,,,
Smoke Zone,4 E 13th Ave,,Columbus,OH,43201,US,,6148242331,smokezonefacebook@gmail.com,2019-01-08,,Yes,S,CBD,,,
Smokie Talkie,1230 Demorest Rd,,Columbus,OH,43204,US,,6142749960,demorestcellular@gmail.com,2020-02-14,2020-02-14,Yes,S,CBD,,,
The Columbus Vapor Connection,183 S Hamilton Rd,,Columbus,OH,43213,US,http://www.columbusvapors.com/,6149471775,thevaporconnection183@gmail.com,2019-05-20,2019-05-20,,V,,,,
The Hippie Hut Guitars & Things,1359 N High St,,Columbus,OH,43201,US,http://hippiehutonline.com/,6146705775,hippiehut1@yahoo.com,2018-11-28,,Yes,H,CBD,,,
The Joint on High,1186 N High St,,Columbus,OH,43201,US,http://www.thegardencolumbus.net/thejoint/,6142981394,jointonhigh@gmail.com,2019-01-01,2022-01-17,Yes,S,CBD,Yes,,
The Vape Spot,1456 Bethel Rd,,Columbus,OH,43220,US,,6144597022,ohiovape@gmail.com,2018-09-22,,,V,,,,
The Wild Man's Leather-N-Lace,2264 S Hamilton Rd,,Columbus,OH,43232,US,,6148666764,,2019-07-07,2019-07-07,Yes,S,CBD,Yes,,
Tobacco and Brew Discount Mart,3192 N High St,,Columbus,OH,43202,US,,6149727286,,2021-08-07,,,S,,,,
Tobacco Discounters,3767 S High St,,Columbus,OH,43207,US,,6144970757,tdohio5@gmail.com,2018-09-15,,Yes,T,CBD,Yes,,
Tobacco Discounters,208 Graceland Blvd,,Columbus,OH,43214,US,,6147810050,,2020-01-13,2020-01-13,,S,,Yes,,
Tobacco Discounters,2139 Eakin Rd,,Columbus,OH,43223,US,,6149295650,,2021-08-07,2021-08-07,Yes,S,CBD,,,
Tobacco Outlet,4804 W Broad St,,Columbus,OH,43228,US,http://www.tobaccoroadoutlet.com/,6149545004,info@tobaccoroadoutlet.com,2019-09-21,,,S,,,,
Tobacco Outlet,5769 Cleveland Ave,,Columbus,OH,43231,US,,,,2019-11-10,2019-11-10,,S,,,,
Top Notch Vapor,3496 W Dublin Granville Rd,,Columbus,OH,43235,US,http://www.top-notchvapor.com/,6145537144,jamie@top-notchvapor.com,2014-09-25,2018-11-13,,V,,,,
Uprite Vapor,3270 S High St,,Columbus,OH,43207,US,https://www.upritevapor.com/,6146542123,upritevapor@yahoo.com,2018-09-15,,Yes,V,CBD,,,
USA Tobacco,4967 N High St,,Columbus,OH,43214,US,,6144339286,,2019-10-28,,,S,,,,
Vapor Maven,1345 Worthington Centre Dr,,Columbus,OH,43085,US,https://vapormavencolumbus.com,6149877996,vapormavencolumbus@gmail.com,2020-12-13,,Yes,V,CBD,Yes,,
Vapor Station,5058 N High St,,Columbus,OH,43214,US,http://www.vaporstationcolumbus.com/,6144368273,vaporstationcolumbus@msn.com,2018-08-06,2018-09-24,Yes,V,CBD,,,
Vapor Station Columbus,1154 S High St,,Columbus,OH,43206,US,http://westsidevapor.com/,6142302025,vaporstationcolumbus@msn.com,2018-08-19,2018-09-24,Yes,V,CBD,,,
VaporFi,2471 N High St,,Columbus,OH,43202,US,https://www.vaporfi.com/,6146707904,info@osucampus.vaporfi.com,2016-06-03,2019-01-11,,V,,,,
VaporFi,303 S Hamilton Rd,,Columbus,OH,43230,US,https://www.vaporfi.com/,6147064603,info@grovecity.vaporfi.com,2016-06-03,2019-01-11,,V,,,,
VaporFi,1077 Polaris Pkwy,,Columbus,OH,43240,US,https://www.vaporfi.com/,6149477561,,2016-06-03,2019-01-11,Yes,V,CBD,,,
VaporFi,1728 Hilliard Rome Rd,,Columbus,OH,43026,US,https://www.vaporficbdhilliard.com/,6142191793,info@hilliard.vaporfi.com,2018-08-19,2020-02-17,Yes,V,CBD,,,
Waterbeds N Stuff,815 S Hamilton Rd,,Columbus,OH,43213,US,http://www.waterbedsnstuff.com,6142397270,admin@waterbedsnstuff.com,2018-12-27,2019-10-29,Yes,H,CBD,Yes,,
Waterbeds N Stuff,3592 Soldano Blvd,,Columbus,OH,43228,US,http://www.waterbedsnstuff.com,6142764722,admin@waterbedsnstuff.com,2018-12-27,2019-10-29,Yes,H,CBD,Yes,,
Waterbeds N Stuff,2194 N High St,,Columbus,OH,43201,US,http://www.waterbedsnstuff.com,6142912188,admin@waterbedsnstuff.com,2018-12-27,2019-10-29,Yes,H,CBD,Yes,,
Waterbeds N Stuff,2230 Morse Rd,,Columbus,OH,43229,US,http://www.waterbedsnstuff.com/,6144784030,admin@waterbedsnstuff.com,2018-12-27,2019-10-29,Yes,H,CBD,Yes,,
Waterbeds N Stuff,5846 Emporium Square,,Columbus,OH,43231,US,http://www.waterbedsnstuff.com/,6148902853,admin@waterbedsnstuff.com,2018-12-27,2019-10-29,Yes,H,CBD,Yes,,
White Horse Vapor Columbus,35 E 5th Ave,,Columbus,OH,43201,US,https://whitehorseohio.com/,6148524669,columbus@whitehorseohio.com,2018-09-30,,,V,,,,
Your CBD Store,2042 Polaris Pkwy,,Columbus,OH,43240,US,https://cbdrx4u.com/find-us/ohio/columbus,6145050684,columbus637@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
710 Vapor & Lounge,666 Main St,,Conneaut,OH,44030,US,,8447108273,,2016-05-17,2019-02-17,Yes,V,CBD,,,
Cheap Tobacco,360 W Main Rd,,Conneaut,OH,44030,US,https://www.cheaptobaccousa.com/,4405936773,,2018-10-02,2019-02-17,Yes,S,CBD,,,
Vapor Station Akron,1360 S Cleveland Massillon Rd,,Copley,OH,44321,US,http://www.westsidevapor.com,3306650365,kellie1323@yahoo.com,2018-08-19,2021-10-07,Yes,V,CBD,Yes,,
Hemptations,4179 Hamilton Ave,,Corryville,OH,45219,US,https://www.hemptations.com/,5135690420,hemptations@yahoo.com,2018-11-17,,Yes,H,CBD,Yes,,
The Glass House,523 Main St,,Coshocton,OH,43812,US,http://www.glasshouseohio.com/,7402959277,glasshouseapplication@gmail.com,2021-06-15,,Yes,H,CBD,,,
Tobacco Discounters,400 Downtowner Plaza,,Coshocton,OH,43812,US,https://www.tobaccodiscounterscoshocton.com/,7406227172,tdohio5@gmail.com,2020-06-17,,Yes,S,CBD,,,
Awesome Sauce Vapor,694 Howe Ave,,Cuyahoga Falls,OH,44221,US,https://www.vaporizerstorecuyahogafalls.com/,3308495075,,2020-11-18,,Yes,V,CBD,,,
Chasin Vapors,2036 Bailey Rd,,Cuyahoga Falls,OH,44221,US,https://chasin-vapors.com/,3307074051,chasinvapors@gmail.com,2018-09-30,,Yes,V,CBD,,,
Groove - Cuyahoga Falls,120 Portage Trail,,Cuyahoga Falls,OH,44221,US,https://groovecf.com/,2345711100,info@grooveejuice.com,2019-12-24,2019-12-24,Yes,V,CBD,Yes,,
Headz Up,2037 State Rd,,Cuyahoga Falls,OH,44223,US,,3308222439,headzup2037@gmail.com,2018-12-26,,Yes,H,CBD,,,
Kings of Vapor + CBD,2611 State Rd,,Cuyahoga Falls,OH,44223,US,http://kingsofvaporohio.com,3307733244,info@kingsofvapor.com,2018-08-07,2020-01-21,Yes,V,CBD,,,
Urban Konnection Smoke Shop & Vape Shop,1652 State Rd,,Cuyahoga Falls,OH,44223,US,http://urbankonnection.com/,2345711088,,2021-07-31,,Yes,S,CBD,,,
Your CBD Store,1907 State Rd,,Cuyahoga Falls,OH,44223,US,https://cbdrx4u.com,3304004174,cuyahogafalls536@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Arrow Wine & Spirits Smoke Shop,2950 Far Hills Ave,,Dayton,OH,45419,US,http://www.arrowwineandspirits.com/,9372942100,arrowwinefh@hotmail.com,2019-07-19,,,T,,,,
Belmont Market,344 Watervliet Ave,,Dayton,OH,45420,US,https://www.facebook.com/belmontmarketdayton/,9372567780,,2018-08-06,2020-01-11,Yes,O,CBD,,,
CBD Haus,619 Watervliet Ave,,Dayton,OH,45420,US,https://mycbdhaus.com/,9378133125,admin@mycbdhaus.com,2020-11-24,,Yes,C,CBD,,,
Centerville Smoke & Vape Shop,383 Miamisburg Centerville Rd,,Dayton,OH,45459,US,http://www.centervillesmokeshop.com/,9373295363,centervillesmokeshop@gmail.com,2018-08-06,2019-09-01,Yes,S,CBD,,,
Diamond Smoke & Vape Shop,6676 Town Center Dr,,Dayton,OH,45414,US,,9375760381,diamondsmokeandvapeshop2@gmail.com,2021-12-30,2021-12-30,Yes,S,CBD,,,
Diamond Smoke & Vape Shop,3319 Seajay Dr,,Dayton,OH,45430,US,https://diamondsmokevape.business.site/,9377029115,,2021-08-10,,Yes,S,CBD,Yes,,
Eastown Smoke Shop,3931 Linden Ave,,Dayton,OH,45432,US,,9372583258,,2018-09-17,,,S,,,,
Eliaa Smoke Shop,1810 E 3rd St,,Dayton,OH,45403,US,,9379493632,eliaasmokeshop@yahoo.com,2018-10-30,2018-10-30,Yes,S,CBD,,,
Hazy Shade Disc Golf And More,723 Watervliet Ave,,Dayton,OH,45420,US,http://www.hazyshade.com/,9372562690,sales@hazyshade.com,2018-12-22,,Yes,H,CBD,,,
Hemptations,548 Wilmington Ave,,Dayton,OH,45420,US,http://www.hemptations.com,9379911015,hemptations@yahoo.com,2018-11-18,,Yes,H,CBD,Yes,,
Hot Vapes Dayton,119 N Springboro Pike,,Dayton,OH,45449,US,http://www.hotvapesvapeshopdaytonoh.com/,9374358273,hotvapesohio@gmail.com,2018-08-06,2019-12-02,,V,,,,
K D Discount Smoke Shop,1943 S Alex Rd,,Dayton,OH,45449,US,http://www.discountsmokeshop.com/,9378661295,,2019-12-23,2019-12-23,,S,,,,
King Smoke Shop,3805 N Dixie Dr,,Dayton,OH,45414,US,,9375595512,,2019-12-26,2019-12-26,,S,,,,
Liquid Nics Dayton,7070 Miller Ln Ste 102,,Dayton,OH,45414,US,http://www.liquidnics.com/,9376572552,liquidnics@gmail.com,2018-08-07,2019-12-22,Yes,V,CBD,,,
Prime Vape & Smoke Shop,3846 Linden Ave,,Dayton,OH,45432,US,https://www.primevapeandsmokeshop.com/,9378295557,primevapeandsmokeshop@gmail.com,2018-10-02,,Yes,V,CBD,,,
Smokers Plus,534 Wilmington Ave,,Dayton,OH,45420,US,http://smokersplusvapes.com/,9372522806,,2020-03-14,,Yes,S,CBD,Yes,,
Smokers Saver,2525 S Smithville Rd,,Dayton,OH,45420,US,,9372547283,,2019-05-16,,,S,,,,
The Hemp & CBD Shop,2105 Needmore Rd Ste B,,Dayton,OH,45414,US,,9377236402,,2020-12-17,2020-12-17,Yes,C,CBD,,,
Up In Smoke Vape & Tobacco Shop,5101 N Springboro Pike,,Dayton,OH,45439,US,,9372993200,,2018-08-06,2019-12-11,,S,,,,
Vapor Haus,617 Watervliet Ave,,Dayton,OH,45420,US,https://vaporhausdayton.com/,9375595778,chris.vaporhaus@gmail.com,2018-08-19,2020-02-17,Yes,V,CBD,,,
CravinVapes,1832 N Clinton St Ste C,,Defiance,OH,43512,US,http://cravinvapes.com/,4197828273,socialmedia@cravinvapes.com,2018-08-06,2020-01-12,,V,,,,
The Stash House,24 S Sandusky St,,Delaware,OH,43015,US,https://ohiostashhouse.com/,7404174207,info@ohiostashhouse.com,2018-11-21,,,H,,,,
U Roll It Tobacco,1185 US-23 N,,Delaware,OH,43015,US,,7403627711,,2018-09-15,,,T,,,,
Vapor Station of Delaware,652 W Central Ave Ste 70,,Delaware,OH,43015,US,,7403628273,,2016-06-27,2019-01-12,,V,,,,
Waterbeds N Stuff,6477 Sawmill Rd,,Dublin,OH,43017,US,http://www.waterbedsnstuff.com,6147640085,admin@waterbedsnstuff.com,2018-12-27,2019-10-29,Yes,H,CBD,Yes,,
CBD Healthy,16044 OH-170 Ste B,,East Liverpool,OH,43920,US,https://cbdhealthy.com/,3303680174,cbdhealthyllc@gmail.com,2020-11-25,,Yes,C,CBD,Yes,,
Cheap Tobacco,15765 OH-170,,East Liverpool,OH,43920,US,https://www.cheaptobaccousa.com/,3303854727,,2018-10-02,,Yes,S,CBD,,,
Liquid Coils Vape Shop Co. - Calcutta,16761 St Clair Ave Ste H,,East Liverpool,OH,43920,US,,3303680692,liquidcoils@gmail.com,2018-08-07,2020-01-21,Yes,V,CBD,,,
Route 170 Drive Thru & Vape Shop,16028 OH-170,,East Liverpool,OH,43920,US,http://route170drivethru.com/,3303854969,route170@outlook.com,2018-10-02,,,S,,,,
Vapor House,34280 Vine St Ste B,,Eastlake,OH,44095,US,https://www.vaporhousestores.com/,4402184307,vaporhouseohio@gmail.com,2018-08-19,2020-02-17,Yes,V,CBD,,,
Vitrum Glass Gallery & Smoke Shop,"34525 Vine Street, Willowick, OH",,Eastlake,OH,44095,US,https://www.vitrumsmoke.com/,4408561245,,2019-09-27,,Yes,H,CBD,,,
Dr. Smokey's Discount Tobacco,1575 N Barron St,,Eaton,OH,45320,US,,9374561980,,2019-09-18,,,T,,,,
Innovation Wellness Medical Cannabis Solutions,111 S Barron St,,Eaton,OH,45102,US,https://innovation-wellness.com/,9376838435,tracwolf1@yahoo.com,2021-02-11,,Yes,C,CBD,,,
Purely CBD,538 N Barron St Ste 5,,Eaton,OH,45320,US,https://www.purelycbd.net/,9376838070,eaton@thepurelycbd.com,2020-11-06,,Yes,C,CBD,,,
AVAIL Vapor - Chestnut Commons,641 Chestnut Commons Dr,,Elyria,OH,44035,US,https://www.availvapor.com/,4403655440,custservice@availvapor.com,2018-08-06,2019-06-18,Yes,V,CBD,,,
Birdies,611 1/2 Cleveland St,,Elyria,OH,44035,US,,4403653979,jennafrombirdies@gmail.com,2019-07-25,2019-07-25,Yes,H,CBD,,,
Eastside Glass,350 Cleveland St,,Elyria,OH,44035,US,https://eastsideglass.godaddysites.com/,4402225555,eastsideglass19@gmail.com,2021-08-09,,,H,,,,
Glass N More Store Inc.,884 Cleveland St,,Elyria,OH,44035,US,http://glassnmorestore.com,4402819201,glasswarenow@yahoo.com,2020-06-25,2020-06-26,Yes,H,CBD,Yes,,
Kalamazoo Vapor,1533 W River Rd,,Elyria,OH,44035,US,http://kalamazoovaporshop.com/,4402818150,customerservice@kalamazoovaporshop.com,2018-08-07,2020-01-20,Yes,V,CBD,,,
Mystical Moon,144 Middle Ave,,Elyria,OH,44035,US,,4403235130,mysticalmoonjj@icloud.com,2020-01-23,,Yes,H,CBD,,,
Purple Haze Smoke Shop,506 N Abbe Rd,,Elyria,OH,44035,US,http://www.purplehazess.com,4406575060,,2019-11-14,2019-11-14,Yes,S,CBD,,,
Smoker's Warehouse,511 N Abbe Rd #A,,Elyria,OH,44035,US,,4403650008,,2020-03-10,,,T,,Yes,,
Smokerz Paradise,409 Broad St,,Elyria,OH,44035,US,https://www.smokerzparadiseohio.com/,4404124042,smokersparadise409@gmail.com,2021-08-10,,Yes,S,CBD,,,
The Other Joint,558 Cleveland St,,Elyria,OH,44035,US,,4404123054,tojsmoke@gmail.com,2019-10-05,,Yes,H,CBD,Yes,,
Think Wireless - Dungeon Smokeshop,515 N Abbe Rd Ste D,,Elyria,OH,44035,US,,4403651848,,2019-01-03,2020-03-10,Yes,H,CBD,Yes,,
Monkeys Smoke Shop,571 S Main St,,Englewood,OH,45322,US,http://www.monkeysusa.com,9377717003,nick@monkeysusa.com,2018-12-06,2021-08-10,Yes,S,CBD,Yes,,
Celtronix,639 E 185th St,,Euclid,OH,44119,US,https://celtronix.business.site/,2169388563,,2019-06-18,2019-06-18,Yes,S,CBD,Yes,,
Ez Go Kwik Mart,19019 Euclid Ave,,Euclid,OH,44117,US,,2163566767,,2019-06-28,,,O,,,,
I-Smoke,39 E Dayton Yellow Springs Rd,,Fairborn,OH,45324,US,,9378732455,ismokefairborn@yahoo.com,2019-12-09,,Yes,S,CBD,Yes,,
MadHouse Smoke & Vape,2622 Colonel Glenn Hwy,,Fairborn,OH,45324,US,,9374276599,,2018-08-06,2019-10-19,Yes,S,CBD,,,
Vapor Haus,1894 S Maple Ave,,Fairborn,OH,45324,US,https://vaporhausdayton.com/,9373188008,chris.vaporhaus@gmail.com,2018-08-19,2020-02-17,Yes,V,CBD,,,
Cincy Vapors,5080 Pleasant Ave,,Fairfield,OH,45014,US,http://cincy-vapors.com/,5137373800,info@cincy-vapors.com,2018-08-06,2019-12-14,Yes,V,CBD,,,
Concentrated Relief,875 Walnut St Bldg B,,Fairfield,OH,45013,US,https://www.concentratedrelief.com/,5138632837,info@concentratedrelief.com,2020-12-05,,Yes,C,CBD,,,
