Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
Hometown Hemp,1750 KY-192 W Ste 3,,London,KY,40741,US,https://hometownhemp.com/,6066575392,info@hometownhemp.com,2021-02-07,,Yes,C,CBD,,,
London Smoke Shop,507 Minton Dr,,London,KY,40741,US,,6066572368,,2019-12-30,,,S,,,,
Magic Vapor Shop,595 KY-192,,London,KY,40741,US,https://www.magicvaporshop.com/,6068771234,websales@magicvaporshop.com,2018-09-30,,,V,,,,
Vapor Max London,1789 N Laurel Rd,,London,KY,40741,US,,6068432997,,2019-10-09,,,V,,,,
Smitty's Carryout and Tobacco,4676 KY-2565,,Louisa,KY,41230,US,,6068260287,smittyscarryout@gmx.com,2021-08-03,8/3/2021,Yes,S,CBD,,,
5 Brothers Grocery & Smokeshop,1159 S 4th St,,Louisville,KY,40203,US,,5029198483,,2021-08-10,,,O,,,,
502 Hemp Wellness Center,201 Moser Rd,,Louisville,KY,40223,US,https://502hemp.com,5026547100,info@502hemp.com,2020-11-15,,Yes,C,CBD,,,
A & A Smoker's Outlet,5909 Terry Rd,,Louisville,KY,40216,US,,5024098423,,2020-07-25,,Yes,S,CBD,,,
Ali Baba Liquor & Smoke,1481 S 7th St,,Louisville,KY,40208,US,,5027095365,alibabasmokeshop1@yahoo.com,2019-07-16,,,S,,,,
AltSmoke,10426 Shelbyville Rd,,Louisville,KY,40223,US,https://altsmoke.com/,5022530930,,2014-08-26,3/12/2019,Yes,V,CBD,,,
Bombay International,1591 Bardstown Rd,,Louisville,KY,40205,US,,5024732077,,2020-07-24,,Yes,H,CBD,,,
CBD Hemp Oil,8129 New La Grange Rd #300,,Louisville,KY,40222,US,https://cbdhempoilky.com/,5029158995,info@cbdhempoilky.com,2020-11-25,,Yes,C,CBD,,,
Cloud 9 Smoke Shop,12907 Factory Ln Ste K,,Louisville,KY,40245,US,,5026905394,cloud9smokeshop1@yahoo.com,2020-03-24,,Yes,S,CBD,Yes,,
Cool Breeze Vapor,4120 Outer Loop,,Louisville,KY,40219,US,https://www.coolbreezevapor.com/,5029644484,autorecovery1@yahoo.com,2014-08-28,4/7/2019,Yes,V,CBD,,,
Cool Breeze Vapor,5715 Bardstown Rd,,Louisville,KY,40219,US,https://www.coolbreezevapor.com/,5023846405,coolbreezevapor@gmail.com,2014-08-28,4/7/2019,Yes,V,CBD,,,
Cox's Smoker's Outlet,9200 Westport Rd,,Louisville,KY,40242,US,https://coxslouisville.com/,5023261284,,2018-10-31,,Yes,S,CBD,,,
Cox's Smoker's Outlet,2928 Hikes Ln,,Louisville,KY,40218,US,https://coxslouisville.com/,5024588905,,2018-10-31,,,S,,,,
Cox's Smoker's Outlet Auburndale South,5514 New Cut Rd,,Louisville,KY,40214,US,http://www.coxssmokeoutlet.com/,5023687588,,2019-09-30,9/30/2019,Yes,S,CBD,,,
Cox's Smokers Outlet Downtown,346 E Lee St,,Louisville,KY,40208,US,https://coxslouisville.com/,5026372991,,2019-09-02,9/2/2019,Yes,S,CBD,,,
Cox's Spirit Shoppe and Smoker's Outlet,296 N Hubbards Ln,,Louisville,KY,40207,US,https://coxslouisville.com/,5028975289,,2018-10-31,7/20/2019,Yes,T,CBD,,,
Cox's Spirit Shoppe and Smoker's Outlet,12610 Shelbyville Rd,,Louisville,KY,40243,US,https://coxslouisville.com/,5022531387,,2018-10-31,,Yes,S,CBD,,,
Cox's Spirit Shoppe and Smoker's Outlet,3920 Ruckriegel Pkwy,,Louisville,KY,40299,US,https://coxslouisville.com/,5024099411,,2018-10-31,5/3/2019,,T,,,,
Cox's Spirit Shoppe and Smoker's Outlet PRP,8094 Dixie Hwy,,Louisville,KY,40258,US,https://coxslouisville.com/,5029957161,mfisk@coxssmokers.com,2019-10-01,,Yes,T,CBD,,,
Cox's Spirit Shoppe and Smokers Outlet,8000 Blue Lick Rd,,Louisville,KY,40219,US,http://www.coxssmokeoutlet.com/,5029623938,mfisk@coxssmokers.com,2019-09-03,,Yes,T,CBD,,,
Cox's Spirit Shoppe and Smokers Outlet Fern Creek,4780 Bardstown Rd,,Louisville,KY,40218,US,http://www.coxssmokeoutlet.com/,5026710232,,2019-09-03,,Yes,T,CBD,,,
Coxs Spirit Shoppe and Smoker's Outlet,2803 Patti Ln,,Louisville,KY,40299,US,https://coxslouisville.com/,5024913270,,2018-10-31,5/3/2019,,T,,,,
Derb E Cigs,9909 Taylorsville Rd,,Louisville,KY,40299,US,http://derbecigs.com/,5026904240,sales@derbecigs.com,2018-08-16,10/21/2018,Yes,V,CBD,,,
Derb E Cigs,3519 Poplar Level Rd,,Louisville,KY,40213,US,http://derbecigs.com/,5023653039,sales@derbecigs.com,2018-08-16,10/21/2018,Yes,V,CBD,,,
Derb E Cigs,11517 Shelbyville Rd,,Louisville,KY,40243,US,http://derbecigs.com/,5027493650,sales@derbecigs.com,2018-08-16,10/21/2018,Yes,V,CBD,,,
Derb E Cigs,5702 Outer Loop,,Louisville,KY,40219,US,http://derbecigs.com/,5026907797,sales@derbecigs.com,2018-08-16,10/21/2018,Yes,V,CBD,,,
Discount Smokes,6434 N Preston Hwy Ste 3,,Louisville,KY,40229,US,,5029550425,smokes@twc.com,2019-01-03,,Yes,S,CBD,Yes,,
Electric Ladyland,2325 Bardstown Rd,,Louisville,KY,40205,US,http://electricladylandlouisville.com/,5024584259,,2018-08-06,9/16/2019,Yes,H,CBD,Yes,,
Germantown Smoke & Craft,1036 Goss Ave,,Louisville,KY,40217,US,,5029150801,,2021-08-11,8/11/2021,Yes,S,CBD,,,
Gold Door Hemp And More,4202 Poplar Level Rd,,Louisville,KY,40213,US,https://www.golddoorhemp.com/,5028735639,golddoorhemp@gmail.com,2021-01-13,,Yes,C,CBD,,,
Green Remedy,4104 Bishop Ln,,Louisville,KY,40218,US,http://www.greenremedy.com,5023848375,social@greenremedy.com,2020-07-03,,Yes,C,CBD,,,
Happy Smoker,6306 Bardstown Rd,,Louisville,KY,40291,US,https://www.happysmokerky.com/,5023330804,happysmoker6306@gmail.com,2021-08-11,,Yes,S,CBD,,,
Hemp Wellness Farm,2304 Hurstbourne Village Dr Ste 1000,,Louisville,KY,40299,US,http://www.hempwellnessfarm.com,5024994747,info@hempwellnessfarm.com,2020-07-05,,Yes,C,CBD,,,
Jada Smoke Shop,802 W Kenwood Dr,,Louisville,KY,40214,US,,5023684994,,2019-12-25,,,T,,,,
Jimmy's Smoke Shop,2204 Heather Ln,,Louisville,KY,40218,US,,5024797990,,2019-12-21,,,T,,,,
Juice Box Vapor Company,2612 Chamberlain Lane,,Louisville,KY,40245,US,https://www.juiceboxvape.com/,5023848301,juiceboxvaporcompany@gmail.com,2018-09-30,,,V,,,,
Juicen It Up Vape Shop,10914 Dixie Hwy,,Louisville,KY,40272,US,,5022905994,,2018-08-06,12/26/2019,Yes,V,CBD,,,
Kentucky Gold CBD,8001 Bardstown Rd,,Louisville,KY,40291,US,https://www.kentuckygoldcbd.com/,5028174945,kellyannsalmon@aol.com,2021-02-22,,Yes,C,CBD,,,
Kure CBD & Vape - Dixie,8021 Dixie Hwy Ste 104,,Louisville,KY,40258,US,https://www.kurevapes.com/pages/kure-cbd-and-vape-louisville-ky-dixie,5029352322,social@kuresociety.com,2021-08-12,,Yes,C,CBD,,,
Kure CBD and Vape - Louisville,5615 Bardstown Rd,,Louisville,KY,40291,US,https://www.kurevapes.com/,5022396299,social@kuresociety.com,2021-08-12,,Yes,C,CBD,,,
KY Hemp & Vape Hub,1589 Bardstown Rd,,Louisville,KY,40205,US,,5024732077,kyhempvapehub@gmail.com,2021-08-11,,Yes,C,CBD,,,
Magic Vapes E-Cigs,132 Outer Loop Ste 100,,Louisville,KY,40214,US,http://www.magicvapesonline.com/,5022878917,magicvapesecigs@gmail.com,2018-09-08,3/18/2020,,V,,,,
Natural Mystic,1581 Bardstown Rd,,Louisville,KY,40205,US,http://www.naturalmysticlouisville.biz,5024564533,naturalmystic1581@gmail.com,2019-01-10,,,H,,Yes,,
New Age Gifts,7908 Preston Hwy,,Louisville,KY,40219,US,,5029682934,scottgray0316@yahoo.com,2020-01-27,1/27/2020,Yes,H,CBD,Yes,,
One Love Hemp Dispensary,1908 Bardstown Rd,,Louisville,KY,40299,US,https://www.onelovehempdispensary.com/,8125576550,onelovehempdispensary@gmail.com,2018-11-02,3/7/2022,Yes,C,CBD,,,
Popular Smoke & Vape,3022 S 3rd St,,Louisville,KY,40208,US,http://popular-smoke-vape.business.site/,5022903016,popularsmokeandvape@gmail.com,2020-02-03,,,S,,,,
Puff Puff Pass,1072 Bardstown Rd,,Louisville,KY,40204,US,,5024099208,,2018-08-06,11/1/2019,Yes,S,CBD,Yes,,
Saffire Vapor,6661 Dixie Hwy #2,,Louisville,KY,40258,US,https://saffirevapor.com/,5022906419,customerservice@saffirevapor.com,2018-08-06,1/1/2020,Yes,V,CBD,,,
Shop Today 2 Smoke Shop,1850 S Hurstbourne Pkwy Ste 162,,Louisville,KY,40220,US,http://shoptoday2smokeshop.com/,5024096669,atozgifts@yahoo.com,2019-11-09,11/9/2019,Yes,S,CBD,Yes,,
Shop Today Smoke Shop,3038 Hunsinger Ln,,Louisville,KY,40220,US,http://www.shoptoday1smokeshop.com/,5024516161,,2019-11-09,,Yes,S,CBD,Yes,,
Smokers Dream Smoke Shop,1577 Bardstown Rd,,Louisville,KY,40205,US,,5024545558,,2018-11-25,11/25/2018,Yes,S,CBD,Yes,,
Smokers Heaven,5330 S 3rd St #101,,Louisville,KY,40214,US,,5023759999,,2020-03-12,,,T,,,,
Stop N Go Smokes & Liquor,427 E Warnock St,,Louisville,KY,40217,US,,5026354844,,2021-08-12,,,S,,,,
The 7 Leaf CBD and Hemp Market,104 Cannons Ln,,Louisville,KY,40206,US,https://the7leaf.com/,5023651755,info@the7leaf.com,2020-12-22,,Yes,C,CBD,,,
Third Smoking Shop,3945 S 3rd St,,Louisville,KY,40214,US,,5023840709,,2019-11-04,,Yes,S,CBD,Yes,,
Total CBD Shop,2425 Bardstown Rd,,Louisville,KY,40205,US,https://totalcbdshop.com,5024098677,info@totalcbdshop.com,2020-12-09,,Yes,C,CBD,,,
Trippy's Smoke Shop,8209 Shelbyville Rd,,Louisville,KY,40243,US,,5027494032,trippysshelpyville@gmail.com,2019-11-18,8/11/2021,Yes,S,CBD,Yes,,
Up-N-Smoke,3337 Newburg Rd,,Louisville,KY,40218,US,https://upnsmokeonline.com/,5024581575,support@upnsmokeonline.com,2018-08-06,12/11/2019,Yes,S,CBD,Yes,,
Up-N-Smoke,10021 Dixie Hwy,,Louisville,KY,40272,US,https://upnsmokeonline.com/,5029336003,support@upnsmokeonline.com,2018-11-23,,Yes,S,CBD,Yes,,
Valley Liquors Express and Smoke,5427 Valley Station Rd,,Louisville,KY,40272,US,,5027135243,,2021-08-12,,,O,,,,
Vapor Lab,6712 Outer Loop,,Louisville,KY,40228,US,https://myvaporlab.com/,5029684999,,2018-08-06,1/8/2020,,V,,,,
Vapor Lab,2727 S Hurstbourne Pkwy,,Louisville,KY,40220,US,https://myvaporlab.com/,5026547731,,2018-08-06,1/8/2020,,V,,,,
Vapor Lab,3119 S 2nd St Ste 200,,Louisville,KY,40208,US,https://myvaporlab.com/,5023843992,,2018-08-06,1/8/2020,,V,,,,
Vapor Lab,608 Lyndon Ln,,Louisville,KY,40222,US,https://myvaporlab.com/,5026322010,,2020-01-08,1/8/2020,Yes,V,CBD,,,
VIP Smoke Shop & Gifts,519 S 3rd St,,Louisville,KY,40202,US,,5022902602,vipsmokeshop007@gmail.com,2019-09-23,,,S,,,,
Zara Smokeshop,1143 Bardstown Rd,,Louisville,KY,40204,US,,5023653635,,2019-08-20,,,S,,,,
Kentucky Botanical Co.,311 Elm St,,Ludlow,KY,41016,US,http://www.kybotanicalco.com,8597391117,sales@kybotanicalco.com,2019-12-04,,Yes,C,CBD,,,
eCig Source,50 Pritchett Ave,,Madisonville,KY,42431,US,https://ecigsourceonline.com/,2708218162,,2019-10-23,,,V,,,,
K T's Smoke Shop,1450 Chelsa Dr,,Madisonville,KY,42431,US,,2708241042,,2019-12-23,,,T,,,,
The Eastern Kentucky Hemp Company,614 E Arch St Ste C,,Madisonville,KY,42431,US,https://www.d8dabs.com/,2704522005,support@ekyhemp.com,2021-11-27,11/27/2021,Yes,C,CBD,,,
West Center Discount Tobacco,225 W Center St,,Madisonville,KY,42431,US,,2708210061,,2019-09-22,,,T,,,,
Marion Discount Tobacco,115 Sturgis Rd,,Marion,KY,42064,US,,2709650055,,2020-01-07,,,S,,,,
The Boondock Vape Shop,1408 Cuba Rd,,Mayfield,KY,42066,US,https://theboondockvapeshop.com/,2707270921,,2020-12-21,,Yes,V,CBD,,,
Acela CBD,1125 Progress Way,,Maysville,KY,41056,US,https://acelacbd.com/,6067590411,info@acelabiomed.com,2020-11-16,11/16/2020,Yes,C,CBD,,,
Pit Stop Tobacco,1231 US-68,,Maysville,KY,41056,US,,6065647585,,2020-01-12,,,T,,,,
Vapor Rizing,1122 US-68,,Maysville,KY,41056,US,,6065648273,vaporrizing2015@gmail.com,2018-09-30,10/7/2019,Yes,V,CBD,,,
Discount Tobacco & More,1505 US-25E,,Middlesboro,KY,40965,US,https://discount-tobacco-more.business.site/,6062486396,,2019-11-05,,Yes,T,CBD,Yes,,
Magic City Vapor,210 W Lothberry Ave,,Middlesboro,KY,40965,US,,6062429908,magiccityvapor@gmail.com,2019-05-02,,Yes,V,CBD,,,
Vapor Fox,1475 US-25E Ste 1,,Middlesboro,KY,40965,US,https://vapor-fox.business.site/,6062488360,,2019-06-01,6/1/2019,Yes,V,CBD,,,
Total CBD Shop,11414 Shelbyville Rd,,Middletown,KY,40243,US,https://totalcbdshop.com/,5025370192,info@outfit.com,2020-12-09,,Yes,C,CBD,,,
Bluegrass Hemp Oil - Midway,230 N Gratz St,,Midway,KY,40347,US,https://www.bluegrasshempoil.com/,8599633550,info@bluegrasshempoil.com,2020-11-21,,Yes,C,CBD,,,
Vapor Pit,187 Cumberland Crossing,,Monticello,KY,42633,US,http://www.vaporpitky.com/,6063964893,vaporpit@yahoo.com,2019-10-07,,,V,,,,
B Street Vapor Morehead,312 Pinecrest Dr,,Morehead,KY,40351,US,,6064623882,,2019-07-21,7/21/2019,Yes,V,CBD,,,
Smoker Friendly Express Mart,702 E Main St,,Morehead,KY,40351,US,,6067800103,,2020-07-05,,Yes,T,CBD,,,
Vapor Evolutions,237 Flemingsburg Road,,Morehead,KY,40351,US,,6067804256,,2018-08-06,1/7/2020,Yes,V,CBD,,,
K T's Smoke Shop,211 N Morgan St,,Morganfield,KY,42437,US,,2703893825,,2019-12-23,4/23/2021,Yes,S,CBD,Yes,,
Bo's Smoke Shop,220 W G L Smith St,,Morgantown,KY,42261,US,http://www.bos-smokeshop.com/,2705262744,,2019-07-27,7/27/2019,,T,,,,
B Street Vapor Mount Sterling,211 Young Ln,,Mount Sterling,KY,40353,US,,8595203747,b.streetvapor@gmail.com,2018-09-29,,,V,,,,
Cox's Spirit Shoppe and Smoker's Outlet,316 N Bardstown Rd,,Mt Washington,KY,40047,US,http://coxslouisville.com,5025387435,coxs010@gmail.com,2020-06-26,,Yes,T,CBD,,,
Discount Tobacco Center,1324 Main St,,Munfordville,KY,42765,US,,2705241452,,2019-10-10,,Yes,T,CBD,,,
Terrapin Station,920 S 12 St,,Murray,KY,42071,US,,2707538926,,2018-11-14,,,H,,,,
The Vapers Lounge,1550 Lowes Dr Ste C,,Murray,KY,42071,US,http://thevapersloungemurray.com/,2707613254,vaperslounge@yahoo.com,2019-11-01,,Yes,V,CBD,,,
Elevated Vaporz,738 Monmouth St,,Newport,KY,41071,US,https://www.elevatedvaporznewport.com/,8593607287,,2019-04-11,,,V,,,,
King Vapors Shop & Lounge,1707 Monmouth St,,Newport,KY,41071,US,http://king-vapors-shop-and-lounge.business.site/,8593603615,,2019-12-26,,Yes,V,CBD,,,
Scarlet Vape and Smoke Shop,937 Monmouth St,,Newport,KY,41071,US,http://www.scarletsmokeshop.com/,8594150709,newport@scarletsmokeshop.com,2020-01-03,,Yes,S,CBD,Yes,,
Dwell CBD,173 E Brannon Rd,,Nicholasville,KY,40356,US,https://dwellcbd.com/,8595545011,support@dwellcbd.com,2020-12-25,,Yes,C,CBD,,,
Jessamine Wake And Vape,904 1/2 S Main St,,Nicholasville,KY,40356,US,,8593546007,,2018-01-19,1/21/2019,Yes,V,CBD,,,
KY CBD Farmacy,1800 Danville Loop 1 Rd,,Nicholasville,KY,40356,US,https://kycbdfarmacy.com/,8593297038,kycbdfarmacy@gmail.com,2021-03-01,,Yes,C,CBD,,,
Magic Vapor Shop,340 E Brannon Rd,,Nicholasville,KY,40356,US,https://www.magicvaporshop.com/,8596879549,websales@magicvaporshop.com,2018-09-30,1/6/2020,Yes,V,CBD,,,
Vapor Vision Of Nicholasville,1020 N Main St,,Nicholasville,KY,40356,US,,8592413213,,2019-10-03,,Yes,V,CBD,,,
Smoke Dreams,204 Segler Dr,,Oak Grove,KY,42262,US,,2706975089,,2020-07-24,,Yes,S,CBD,Yes,,
Smoke Paradise,15708 Fort Campbell Blvd,,Oak Grove,KY,42262,US,,2706975030,,2021-01-06,,Yes,S,CBD,,,
Toybox Videos & Stuff,15960 Fort Campbell Blvd,,Oak Grove,KY,42262,US,,2704391249,,2019-01-14,,Yes,S,CBD,Yes,,
Bluegrass Cannaceuticals LLC,1567 Old Preston Hwy N,,Okolona,KY,40229,US,https://www.bluegrasscannaceuticals.com/,5022771079,bluegrasscannaceuticals@yahoo.com,2020-11-21,11/21/2020,Yes,C,CBD,,,
Bo's Smoke Shop,5971 US-60,,Owensboro,KY,42303,US,http://www.bos-smokeshop.com/,2706846588,,2019-07-27,,,T,,,,
eCig Source,2601 W Parrish Ave,,Owensboro,KY,42301,US,http://www.ecigsourceonline.com/,2707130291,,2018-08-06,1/13/2020,Yes,V,CBD,,,
eCig Source,3120 KY-54,,Owensboro,KY,42303,US,http://ecigsourceonline.com/,2706919922,ecigsource.54@gmail.com,2018-10-21,4/27/2019,Yes,V,CBD,,,
eCig Source,426 Salem Drive #100,,Owensboro,KY,42303,US,http://www.ecigsourceonline.com/,2706910053,ecigsource@att.net,2018-10-18,4/27/2019,Yes,V,CBD,,,
Horizon CBD,3830 KY-54 #101,,Owensboro,KY,42303,US,https://www.horizoncbd.com/,2704784102,sales@horizoncbd.com,2021-02-07,,Yes,C,CBD,,,
Smokers Heaven,3600 Frederica St,,Owensboro,KY,42301,US,,2706836622,,2020-03-12,,Yes,S,CBD,Yes,,
This-N-That,1323 Bosley Rd Ste D,,Owensboro,KY,42301,US,https://tntvapejuice.com/,2704785005,thisandthatofowensboro@gmail.com,2019-05-22,,Yes,V,CBD,,,
Tobacco Road,1366 Carter Rd,,Owensboro,KY,42301,US,,2706880417,,2020-06-16,,,T,,,,
Vapor 55,3811 KY-54 #101,,Owensboro,KY,42303,US,https://www.vapor55.com/,2702318144,sales@vapor55.com,2018-08-06,9/28/2019,Yes,V,CBD,,,
Vapor 55,1650 Starlite Dr Ste G,,Owensboro,KY,42301,US,https://www.vapor55.com/,2706846770,myvapor55@aol.com,2018-09-30,11/13/2018,,V,,,,
Vapurz,3601 Frederica St,,Owensboro,KY,42301,US,https://www.owensborovapors.com/,2709267666,vapurzz@gmail.com,2019-09-29,9/29/2019,Yes,V,CBD,,,
Chuckin Clouds Vape Shop,1001 Mayfield Paducah Rd,,Paducah,KY,42003,US,,2705577325,,2018-08-06,1/12/2020,Yes,V,CBD,Yes,,
Cigarettes For Less,5408 Cairo Rd,,Paducah,KY,42001,US,,2704422703,,2019-09-20,9/20/2019,,T,,,,
Cloud 9 Paducah,3709 Clarks River Rd Ste C,,Paducah,KY,42003,US,https://cloud9paducahllc.com/,2702012777,dclinton@cloud9paducah.com,2020-12-02,12/2/2020,Yes,S,CBD,,,
Feelin Groovy,2627 H C Mathis Dr,,Paducah,KY,42001,US,http://www.feelingroovyky.com/,2709331874,danepuff@gmail.com,2019-11-29,11/29/2019,Yes,H,CBD,Yes,,
Feelin Groovy Southside,3049 Irvin Cobb Dr,,Paducah,KY,42003,US,http://www.feelingroovy2ky.com/,2704155892,danepuff@gmail.com,2019-11-29,,Yes,H,CBD,Yes,,
Kentucky Tobacco Outlet,3821 Hinkleville Rd,,Paducah,KY,42001,US,,2705755462,kentuckytobacco@yahoo.com,2019-12-25,,Yes,T,CBD,,,
Vision Vapors,4793 Village Square Dr Ste 190,,Paducah,KY,42001,US,,2707093301,,2022-01-18,1/18/2022,Yes,V,CBD,,,
606 Hemp,216 Main St,,Paintsville,KY,41240,US,https://606hemp.net/,6063721111,hemp606@yahoo.com,2020-11-15,,Yes,C,CBD,,,
Fast Lane Discount Tobacco,501 N Mayo Trl #B,,Paintsville,KY,41240,US,,6067880100,,2019-11-03,11/3/2019,,T,,,,
"Mountain Vapors - Paintsville, Ky",869 US-23,,Paintsville,KY,41240,US,http://www.mountainvapors.org/,6062978273,mvapors@outlook.com,2018-08-06,12/30/2019,Yes,V,CBD,,,
Blowing Vapors Paris,1828 S Main St,,Paris,KY,40361,US,,8593404212,,2018-08-06,1/11/2020,Yes,V,CBD,,,
F & J Unique Gifts,7053 Zebulon Hwy,,Pikeville,KY,41501,US,,6066315900,,2020-07-25,,,H,,,,
Hemp Oil Solutions,4840 Zebulon Hwy,,Pikeville,KY,41501,US,,6066372261,customerservice@hempoilsolutions.org,2021-01-27,,Yes,C,CBD,,,
Hideaway Novelties Smoke & Vape Store #2,5750 N Mayo Trail,,Pikeville,KY,41501,US,https://www.hideawaynovelties.com/,8598068030,,2021-02-01,,Yes,S,CBD,,,
Hideaway Novelties Smoke And Vape,8030 US-23 S Unit B,,Pikeville,KY,41501,US,https://www.hideawaynovelties.com/,6062051810,hideawaynovelties@gmail.com,2020-07-25,2/1/2021,Yes,S,CBD,,,
"Mountain Vapors - Pikeville, Ky",233 Cassidy Blvd #3,,Pikeville,KY,41501,US,http://www.mountainvapors.org/,6067668273,mvapors@outlook.com,2018-08-06,12/30/2019,Yes,V,CBD,,,
The Anxious Hippy,107 N Walnut St Ste 500,,Pineville,KY,40977,US,https://theanxioushippy.com/,6063378922,theanxioushippy@gmail.com,2020-12-22,,Yes,C,CBD,,,
Bluegrass Vapor Company,726 US-23 S Bldg 2 Ste 1,,Prestonsburg,KY,41653,US,http://www.subtanksupply.com/,6068748000,bluegrassvapor@gmail.com,2017-12-05,1/30/2020,Yes,V,CBD,,,
Brown Bag Remedies,274 W Court St,,Prestonsburg,KY,41653,US,https://brown-bag-remedies.business.site/,6063674171,brownbagremediesllc@gmail.com,2020-06-22,,Yes,C,CBD,,,
Grey Area CBD,101 Village Dr,,Prestonsburg,KY,41653,US,,6062634078,greyarea606@outlook.com,2021-01-18,,Yes,C,CBD,,,
Kickin' Ash,128 N Lake Dr,,Prestonsburg,KY,41653,US,,6062634582,kickinashinky@gmail.com,2018-08-06,12/27/2019,Yes,V,CBD,,,
Princeton Smoke Shop,217 N Harrison St,,Princeton,KY,42445,US,,2709639064,,2020-02-05,,,S,,,,
CBD Pure Hemp Oil,9535 US-42,,Prospect,KY,40059,US,https://cbdpurehempoilky.com/,5026181222,contact@cbdpurehempoilky.com,2020-11-29,,Yes,C,CBD,,,
Bluegrass Vapor Vault,1960 N Dixie Blvd Ste 101,,Radcliff,KY,40160,US,http://www.bluegrassvaporvault.com/,2708724121,rdean9181@gmail.com,2016-08-24,3/24/2019,Yes,V,CBD,,,
Eagle Smoke Shop,528 B N Dixie Blvd #B,,Radcliff,KY,40160,US,,2707489661,eaglesmokeshop2020@gmail.com,2022-04-19,4/19/2022,Yes,S,CBD,Yes,,
Jades of Green,849 N Dixie Blvd,,Radcliff,KY,40160,US,https://jadesofgreen.info/,5023846677,jadesofgreen5160@yahoo.com,2022-02-07,2/7/2022,Yes,C,CBD,,,
R & B Smoke Shop,317 Elm Rd,,Radcliff,KY,40160,US,,2704016903,,2019-12-03,8/27/2020,,S,,,,
Abundant Hope Naturals,972 Commercial Dr,,Richmond,KY,40475,US,https://www.abundanthope.com/,8593536767,info@abundanthope.com,2020-11-16,,Yes,C,CBD,,,
Big Hill Smokes,635 Big Hill Ave,,Richmond,KY,40475,US,,8596268585,,2019-07-24,,,T,,,,
Lextown Vapor,100 Bayview Dr,,Richmond,KY,40475,US,,8594087108,,2018-08-06,12/28/2019,Yes,V,CBD,,,
Rich City Vapors,620 Big Hill Ave Ste 1,,Richmond,KY,40475,US,,8596237420,info@richcityvapors.com,2018-08-06,1/1/2020,,V,,,,
The Botany Bay,980 Commercial Dr,,Richmond,KY,40475,US,https://www.thebotanybay.net,8596234367,info@thebotanybay.net,2019-01-13,,Yes,H,CBD,Yes,,
Vapor Stix,114 Big Hill Ave,,Richmond,KY,40475,US,http://www.vaporstix.net/,8596237553,vaporstix.net@gmail.com,2018-08-06,1/8/2020,Yes,V,CBD,,,
"Cloud Maker Vapor, LLC",2461 US-127 #3,,Russell Springs,KY,42642,US,,2708667990,,2018-06-25,7/5/2019,Yes,V,CBD,,,
Twisted Vapors,581 E 4th St,,Russellville,KY,42276,US,,2707721539,,2015-12-13,1/6/2019,Yes,V,CBD,,,
Fast Lane Discount Tobacco,683 Mountain Pkwy,,Salyersville,KY,41465,US,,6063498017,,2018-08-06,9/16/2019,,T,,,,
The Mystic Travelers Emporium,1224 Old Gallatin Rd Unit B,,Scottsville,KY,42164,US,https://themystictravelersemporium.com/,2702398273,allencountyvapes@gmail.com,2022-03-17,3/17/2022,Yes,S,CBD,Yes,,
Cox's Smoker's Outlet,1980 Midland Trl,,Shelbyville,KY,40065,US,https://coxslouisville.com/,5026337001,,2018-10-31,,Yes,S,CBD,,,
Cox's Spirit Shoppe and Smoker's Outlet - Shelbyville,45 Breighton Blvd,,Shelbyville,KY,40065,US,https://coxslouisville.com/,5028442206,,2018-10-31,9/2/2019,,S,,,,
Fast Lane Discount Tobacco,225 Boone Station Rd,,Shelbyville,KY,40065,US,,5026471925,,2018-08-06,9/16/2019,,T,,,,
Venture Vapors,622 Frankfort Rd,,Shelbyville,KY,40065,US,,5025135111,venturevapors@gmail.com,2019-06-05,,,V,,,,
Up-N-Smoke,100 Lawrence Lane Ste 101,,Shepherdsville,KY,40165,US,https://upnsmokeonline.com/,5029212969,support@upnsmokeonline.com,2018-11-24,11/24/2018,Yes,S,CBD,Yes,,
Vapor Lab,187 Adam Shepherd Pkwy Ste 12,,Shepherdsville,KY,40165,US,https://myvaporlab.com/,5025310233,,2020-01-08,1/8/2020,,V,,,,
Derb E Cigs,4638 Dixie Hwy,,Shively,KY,40216,US,http://derbecigs.com/,5027082781,sales@derbecigs.com,2018-08-16,10/21/2018,Yes,V,CBD,,,
Magic Vapor Shop,2835 N Old US-27 Ste 196,,Somerset,KY,42501,US,https://www.magicvaporshop.com/,6066776789,contact.mvs@magicvaporshop.com,2018-09-30,12/11/2021,Yes,V,CBD,,,
Pro Vapor,55 Slate Branch Rd Ste 2,,Somerset,KY,42503,US,http://provaporky.com/,6064165360,,2020-02-05,,Yes,V,CBD,,,
Smoky's Pipe Dreams,6320 US-27 Bldg A,,Somerset,KY,42503,US,https://www.smokeyspipedreams.com/,6065615555,smokeyspipedreamsky@gmail.com,2019-01-06,2/3/2020,Yes,H,CBD,Yes,,
Somerset Discount Tobacco,2070 S US-27 #A,,Somerset,KY,42501,US,https://somerset-discount-tobacco.business.site/,6066780662,,2020-03-27,,Yes,S,CBD,,,
Vapor Pit,370 S US-27 Ste 15,,Somerset,KY,42501,US,http://www.vaporpitky.com/,6064510024,vaporpit@yahoo.com,2014-08-27,3/21/2019,Yes,V,CBD,,,
