Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Discount Tobacco Shop,2810 S Gloster St,,Tupelo,MS,38801,US,,6625664828,,2019-11-18,,Yes,T,CBD,,,
Prescott's Hemp,3192 Tupelo Commons,,Tupelo,MS,38801,US,https://prescottshemp.com/,6622556224,info@prescottshemp.com,2021-02-09,,Yes,C,CBD,,,
Super C Discount Tobacco,1107 E Main St,,Tupelo,MS,38804,US,,6628406762,,2019-11-27,,,T,,,,
Super C Tobacco,2601 Main St Ste D,,Tupelo,MS,38801,US,,6628442272,superctobacco@gmail.com,2020-04-14,,Yes,T,CBD,,,
Tobacco 101 & Vape,2434 W Main St Ste D,,Tupelo,MS,38801,US,http://www.tobacco101vape.com/,6624324911,,2018-08-06,2020-05-29,Yes,S,CBD,Yes,,
Tobacco SuperStore,4097 W Main St,,Tupelo,MS,38801,US,https://tobaccosuper.com/main/,6628404016,asheffield@tobonline.com,2018-08-06,2020-04-15,Yes,S,CBD,Yes,,
VaporWize,3861 N Gloster St,,Tupelo,MS,38804,US,http://www.vaporwize.com/,6622054268,vaporwize@gmail.com,2018-08-06,2020-01-09,Yes,V,CBD,,,
Tobacco Store,3046 Indiana Ave #P,,Vicksburg,MS,39180,US,,6016380042,tobaccostore2016@yahoo.com,2020-03-09,,Yes,S,CBD,Yes,,
Vapor World,3046 Indiana Ave Ste M,,Vicksburg,MS,39180,US,http://www.vaporworldonline.com/,6014564895,,2018-08-06,2020-01-09,,V,,,,
Herbal Alternatives,326 US-90,,Waveland,MS,39576,US,http://www.herbalalternatives.org/,2284674372,admin@herbalalternatives.org,2019-01-14,,Yes,H,CBD,Yes,,
No Smoke About It 2.0,222 US-90 Ste A,,Waveland,MS,39576,US,,2283443080,,2018-08-06,2019-12-30,Yes,V,CBD,,,
Simply Tobacco Club,315 US-90 Ste I,,Waveland,MS,39576,US,http://simplytobaccoclub.com/,2282395652,,2018-08-06,2019-06-15,Yes,T,CBD,,,
"Mod Vapor Company, LLC",812 Spring St Ste C,,Waynesboro,MS,39367,US,,6015099075,,2018-08-06,2020-01-17,Yes,V,CBD,,,
Discount Tobacco,530 W Central Ave,,Wiggins,MS,39577,US,,6017163211,,2019-11-01,,,T,,,,
Revive Smoke  & Vape,1049 E Frontage Dr Ste A-1,,Wiggins,MS,39577,US,https://www.revivecbd.store/,6017918224,,2019-12-10,2019-12-10,Yes,S,CBD,Yes,,
Simply Tobacco Club,1107 E Frontage Dr,,Wiggins,MS,39577,US,http://simplytobaccoclub.com/,6015492866,info@simplytobaccoclub.com,2018-08-06,2019-12-02,Yes,T,CBD,,,
Vaporized Wiggins,1045 E Frontage Dr Ste b,,Wiggins,MS,39577,US,http://vaporized-wiggins.business.site/,6014663399,vaporized.wiggins@gmail.com,2019-10-02,,,V,,,,
A & T Discount Tobacco,647 Middleton Rd,,Winona,MS,38967,US,,6622834136,,2019-07-14,,,T,,,,
